flight_id,avg_boarding_no,total_boarding_passes
10760,4.5000,8
10762,9.5000,18
10764,5.0000,9
10765,1.5000,2
10768,8.5000,16
10770,9.0000,17
10772,6.0000,11
10773,15.0000,29
10776,16.5000,32
10778,8.0000,15
10781,9.5000,18
10785,7.5000,14
10788,12.0000,23
10790,11.5000,22
10791,9.0000,17
10794,8.5000,16
10796,1.0000,1
10798,12.5000,24
10799,7.0000,13
10800,6.5000,12
10802,1.5000,2
10805,2.0000,3
10806,2.0000,3
10807,2.0000,3
10811,1.5000,2
10812,4.5000,8
10813,3.5000,6
10814,4.5000,8
10815,3.5000,6
10817,3.0000,5
10818,3.5000,6
10820,6.0000,11
10822,2.0000,3
10823,2.0000,3
10826,4.0000,7
10828,2.0000,3
10829,3.5000,6
10830,2.0000,3
10833,3.0000,5
10834,3.5000,6
10835,2.0000,3
10836,3.5000,6
10837,2.0000,3
10838,3.0000,5
10839,3.0000,5
10841,2.5000,4
10844,3.0000,5
10850,3.5000,6
10851,1.5000,2
10857,3.0000,5
10858,3.5000,6
10861,2.0000,3
10873,164.5000,328
10874,160.0000,319
10875,157.0000,313
10881,116.5000,232
10882,165.5000,330
10884,167.0000,333
10885,148.5000,296
10886,150.5000,300
10892,78.0000,155
10895,63.5000,126
10896,161.5000,322
10901,77.0000,153
10903,159.5000,318
10905,170.5000,340
10906,165.5000,330
10910,67.5000,134
10911,85.0000,169
10912,156.5000,312
10914,172.0000,343
10915,166.0000,331
10916,171.5000,342
10920,73.0000,145
10922,173.5000,346
10924,162.5000,324
10926,73.5000,146
10928,71.0000,141
10929,162.5000,324
10930,97.0000,193
10931,156.0000,311
10932,164.5000,328
10933,151.5000,302
10934,42.0000,83
10935,5.0000,9
10942,35.0000,69
10946,35.5000,70
10949,38.0000,75
10957,42.0000,83
10962,38.0000,75
10964,33.0000,65
10967,4.0000,7
10971,31.0000,61
10974,40.5000,80
10975,4.0000,7
10977,35.0000,69
10980,31.5000,62
10983,38.5000,76
10988,33.5000,66
10991,4.0000,7
10995,39.0000,77
11002,23.0000,45
11015,43.5000,86
11018,41.0000,81
11025,4.0000,7
11029,29.5000,58
11032,38.5000,76
11038,42.5000,84
11039,9.5000,18
11042,4.5000,8
11047,9.5000,18
11048,40.5000,80
11050,29.0000,57
11055,7.0000,13
11060,18.0000,35
11062,6.5000,12
11063,10.0000,19
11065,22.0000,43
11069,12.0000,23
11072,13.5000,26
11073,64.5000,128
11074,60.5000,120
11077,64.0000,127
11079,55.0000,109
11081,56.5000,112
11083,55.0000,109
11084,64.5000,128
11089,63.5000,126
11090,63.5000,126
11091,58.0000,115
11093,64.5000,128
11095,59.0000,117
11096,57.5000,114
11098,63.5000,126
11102,65.5000,130
11103,62.0000,123
11104,63.0000,125
11105,65.0000,129
11106,64.0000,127
11108,56.5000,112
11110,65.0000,129
11111,62.5000,124
11112,51.5000,102
11115,56.5000,112
11117,56.0000,111
11119,65.5000,130
11121,64.0000,127
11122,65.0000,129
11125,63.5000,126
11127,64.5000,128
11130,65.5000,130
11162,19.0000,37
11163,6.5000,12
11165,5.0000,9
11166,9.5000,18
11167,13.0000,25
11168,18.0000,35
11171,9.0000,17
11174,15.5000,30
11176,15.5000,30
11179,18.0000,35
11180,40.0000,79
11182,39.5000,78
11186,7.5000,14
11188,46.0000,91
11189,8.0000,15
11190,42.5000,84
11191,35.0000,69
11192,11.5000,22
11198,39.5000,78
11199,46.0000,91
11201,35.5000,70
11205,39.0000,77
11206,38.5000,76
11208,37.5000,74
11210,38.5000,76
11212,26.5000,52
11214,7.5000,14
11215,34.5000,68
11217,39.0000,77
11218,36.5000,72
11220,41.0000,81
11221,9.5000,18
11223,22.0000,43
11224,14.0000,27
11229,36.0000,71
11232,8.0000,15
11233,34.5000,68
11234,36.0000,71
11235,33.5000,66
11363,4.5000,8
11364,6.5000,12
11365,15.0000,29
11367,19.5000,38
11370,21.5000,42
11374,2.5000,4
11376,24.5000,48
11378,11.5000,22
11380,19.0000,37
11384,31.5000,62
11386,14.5000,28
11389,20.0000,39
11391,21.5000,42
11392,19.5000,38
11394,17.5000,34
11399,20.5000,40
11401,23.0000,45
11402,19.5000,38
11404,28.0000,55
11408,19.0000,37
11411,24.0000,47
11412,15.5000,30
11416,23.0000,45
11417,12.5000,24
11419,13.5000,26
11421,25.5000,50
11422,24.5000,48
11423,23.5000,46
11424,20.5000,40
11426,20.5000,40
11427,25.0000,49
11429,2.5000,4
11432,20.0000,39
11433,24.0000,47
11434,24.5000,48
11435,24.0000,47
11437,24.5000,48
11443,24.5000,48
11444,19.0000,37
11447,22.5000,44
11448,23.0000,45
11450,24.0000,47
11452,20.5000,40
11453,25.5000,50
11455,23.0000,45
11456,24.0000,47
11458,22.5000,44
11463,24.5000,48
11464,21.5000,42
11465,24.0000,47
11467,24.0000,47
11469,23.0000,45
11472,24.5000,48
11474,22.0000,43
11477,21.0000,41
11478,23.0000,45
11481,21.0000,41
11501,23.5000,46
11502,24.0000,47
11503,25.0000,49
11505,25.5000,50
11508,23.0000,45
11509,24.0000,47
11510,24.0000,47
11514,26.5000,52
11519,25.5000,50
11520,23.0000,45
11521,2.0000,3
11522,25.5000,50
11523,26.0000,51
11524,27.0000,53
11528,28.5000,56
11531,29.5000,58
11533,24.5000,48
11534,24.0000,47
11536,24.5000,48
11538,22.0000,43
11539,24.5000,48
11542,31.0000,61
11543,24.0000,47
11544,27.5000,54
11547,26.5000,52
11551,21.5000,42
11553,25.5000,50
11556,25.5000,50
11557,21.5000,42
11559,24.5000,48
11560,23.5000,46
11562,74.0000,147
11563,74.5000,148
11565,75.0000,149
11570,42.0000,83
11572,75.0000,149
11575,72.5000,144
11576,73.5000,146
11577,75.5000,150
11578,70.0000,139
11580,74.0000,147
11581,43.0000,85
11582,57.5000,114
11583,53.5000,106
11585,65.0000,129
11586,42.5000,84
11592,43.0000,85
11593,74.5000,148
11594,42.5000,84
11596,73.5000,146
11597,48.0000,95
11598,39.5000,78
11600,69.5000,138
11601,72.5000,144
11603,45.0000,89
11605,42.5000,84
11606,21.0000,41
11607,73.0000,145
11610,71.5000,142
11612,73.5000,146
11616,72.0000,143
11618,71.0000,141
11623,18.5000,36
11624,18.5000,36
11625,12.5000,24
11626,16.5000,32
11629,23.0000,45
11630,15.0000,29
11634,20.0000,39
11636,11.5000,22
11637,17.5000,34
11638,10.0000,19
11639,16.5000,32
11640,11.0000,21
11642,9.5000,18
11646,6.5000,12
11649,14.5000,28
11650,20.5000,40
11654,13.0000,25
11660,10.0000,19
11661,21.5000,42
11662,18.0000,35
11665,9.5000,18
11667,16.0000,31
11670,10.0000,19
11671,18.5000,36
11672,20.0000,39
11674,13.0000,25
11677,18.0000,35
11679,16.5000,32
11681,16.5000,32
11682,18.5000,36
11683,8.5000,16
11685,1.0000,1
11694,1.0000,1
11711,3.0000,5
11717,2.5000,4
11721,1.0000,1
11723,2.0000,3
11737,1.5000,2
11743,2.0000,3
11746,2.0000,3
11759,2.5000,4
11763,1.5000,2
11775,1.0000,1
11787,1.5000,2
11798,2.0000,3
11799,1.5000,2
11822,5.0000,9
11823,4.0000,7
11824,4.0000,7
11825,4.0000,7
11826,4.0000,7
11828,3.5000,6
11836,35.0000,69
11837,50.0000,99
11838,25.0000,49
11843,30.5000,60
11844,52.0000,103
11845,27.5000,54
11846,34.5000,68
11848,50.0000,99
11850,34.0000,67
11851,52.0000,103
11853,49.5000,98
11854,52.0000,103
11855,28.0000,55
11860,50.0000,99
11864,54.5000,108
11865,53.0000,105
11866,28.0000,55
11867,55.5000,110
11869,55.5000,110
11871,53.0000,105
11874,49.5000,98
11877,50.5000,100
11879,37.5000,74
11882,49.0000,97
11885,50.0000,99
11886,52.5000,104
11887,53.5000,106
11888,48.0000,95
11889,40.5000,80
11891,50.0000,99
11916,41.5000,82
11918,44.0000,87
11925,45.5000,90
11926,41.5000,82
11927,39.5000,78
11928,25.5000,50
11930,41.0000,81
11931,38.5000,76
11934,42.0000,83
11937,42.5000,84
11939,42.5000,84
11940,3.0000,5
11943,43.0000,85
11945,29.5000,58
11946,39.5000,78
11947,44.0000,87
11948,46.5000,92
11949,41.0000,81
11951,39.5000,78
11953,41.0000,81
11954,42.5000,84
11959,42.5000,84
11964,3.5000,6
11965,42.0000,83
11967,10.5000,20
11971,44.0000,87
11973,6.0000,11
11975,6.0000,11
11978,6.0000,11
11982,2.0000,3
11983,6.5000,12
11987,12.0000,23
11990,1.0000,1
11992,14.0000,27
11993,6.5000,12
11994,6.0000,11
11995,8.5000,16
11997,5.0000,9
12003,8.5000,16
12007,1.0000,1
12008,3.5000,6
12009,6.0000,11
12011,11.5000,22
12013,9.0000,17
12014,11.0000,21
12015,2.0000,3
12017,5.0000,9
12023,7.0000,13
12024,12.0000,23
12026,11.0000,21
12028,7.0000,13
12029,5.0000,9
12032,6.0000,11
12033,46.0000,91
12034,44.0000,87
12035,35.0000,69
12041,49.0000,97
12046,31.0000,61
12054,38.5000,76
12055,41.0000,81
12060,45.0000,89
12061,24.5000,48
12062,36.0000,71
12063,16.0000,31
12064,15.5000,30
12066,39.0000,77
12068,36.5000,72
12072,21.0000,41
12074,21.5000,42
12076,13.0000,25
12077,46.5000,92
12079,24.0000,47
12080,36.0000,71
12081,48.0000,95
12082,46.5000,92
12083,33.5000,66
12084,36.0000,71
12085,12.5000,24
12086,37.5000,74
12087,42.0000,83
12088,45.0000,89
12089,39.5000,78
12091,26.5000,52
12093,43.5000,86
12095,14.5000,28
12098,2.5000,4
12100,12.5000,24
12101,17.0000,33
12104,21.5000,42
12105,15.5000,30
12106,15.0000,29
12107,8.5000,16
12113,6.0000,11
12114,10.5000,20
12116,14.5000,28
12118,13.5000,26
12119,17.5000,34
12127,19.5000,38
12131,10.0000,19
12132,10.5000,20
12133,17.0000,33
12134,13.5000,26
12135,14.5000,28
12136,2.5000,4
12137,12.0000,23
12138,12.0000,23
12139,12.0000,23
12145,14.5000,28
12146,17.0000,33
12151,16.5000,32
12155,20.0000,39
12156,48.5000,96
12157,44.5000,88
12159,30.5000,60
12160,46.0000,91
12164,34.0000,67
12165,44.0000,87
12167,15.5000,30
12168,14.5000,28
12169,47.0000,93
12171,37.5000,74
12172,33.0000,65
12174,14.5000,28
12181,42.0000,83
12184,28.5000,56
12185,46.5000,92
12188,49.0000,97
12189,40.0000,79
12192,41.0000,81
12193,28.0000,55
12194,47.5000,94
12197,14.0000,27
12201,40.0000,79
12205,30.5000,60
12206,17.0000,33
12208,42.0000,83
12211,15.0000,29
12212,43.5000,86
12213,37.5000,74
12214,46.0000,91
12215,35.5000,70
12221,1.5000,2
12230,1.0000,1
12250,1.0000,1
12270,1.5000,2
12271,1.5000,2
12277,17.5000,34
12278,16.5000,32
12282,17.5000,34
12283,7.5000,14
12284,10.0000,19
12285,5.0000,9
12286,17.0000,33
12290,13.0000,25
12293,7.5000,14
12296,6.5000,12
12298,11.5000,22
12299,6.0000,11
12300,8.5000,16
12303,3.0000,5
12304,3.5000,6
12305,12.5000,24
12310,1.0000,1
12312,14.0000,27
12317,13.5000,26
12319,7.0000,13
12444,14.0000,27
12445,4.5000,8
12446,4.0000,7
12447,10.5000,20
12450,12.5000,24
12453,13.5000,26
12459,15.0000,29
12460,4.0000,7
12464,4.5000,8
12466,11.0000,21
12467,14.0000,27
12470,9.5000,18
12473,7.0000,13
12474,11.5000,22
12475,17.5000,34
12477,11.0000,21
12480,10.0000,19
12481,11.5000,22
12482,21.5000,42
12483,12.0000,23
12484,16.5000,32
12485,22.0000,43
12486,9.5000,18
12489,7.5000,14
12490,20.0000,39
12492,5.5000,10
12494,10.5000,20
12495,8.0000,15
12496,8.0000,15
12498,4.5000,8
12500,5.0000,9
12503,25.5000,50
12504,14.0000,27
12507,20.0000,39
12510,9.0000,17
12515,29.0000,57
12519,26.5000,52
12522,30.5000,60
12523,9.0000,17
12524,26.0000,51
12526,20.5000,40
12527,30.0000,59
12528,16.0000,31
12529,25.5000,50
12532,25.0000,49
12533,10.0000,19
12534,9.0000,17
12535,21.5000,42
12536,26.5000,52
12539,27.0000,53
12540,26.0000,51
12542,23.0000,45
12543,22.5000,44
12544,25.0000,49
12547,28.5000,56
12548,10.5000,20
12549,21.5000,42
12553,33.5000,66
12554,9.0000,17
12555,15.5000,30
12556,24.0000,47
12560,19.0000,37
12566,9.5000,18
12571,7.5000,14
12572,7.5000,14
12574,9.0000,17
12575,6.5000,12
12576,7.5000,14
12577,9.5000,18
12578,9.5000,18
12579,3.5000,6
12583,24.0000,47
12584,10.5000,20
12587,20.5000,40
12588,16.5000,32
12589,7.5000,14
12591,16.5000,32
12595,22.5000,44
12599,13.5000,26
12600,24.5000,48
12601,25.0000,49
12603,25.0000,49
12606,10.0000,19
12609,21.5000,42
12610,17.0000,33
12614,25.0000,49
12615,8.0000,15
12618,21.0000,41
12619,19.5000,38
12620,21.5000,42
12621,20.0000,39
12622,20.0000,39
12625,8.5000,16
12628,21.5000,42
12629,23.5000,46
12630,15.0000,29
12633,17.5000,34
12635,25.0000,49
12637,7.5000,14
12639,21.5000,42
12640,8.5000,16
12641,20.0000,39
12642,60.5000,120
12643,76.0000,151
12644,76.0000,151
12645,42.5000,84
12646,67.0000,133
12649,57.5000,114
12652,62.5000,124
12657,83.5000,166
12658,30.0000,59
12659,68.0000,135
12663,71.0000,141
12665,61.0000,121
12666,31.0000,61
12668,73.5000,146
12671,31.5000,62
12673,71.5000,142
12674,33.5000,66
12676,80.5000,160
12677,30.0000,59
12678,69.0000,137
12679,30.0000,59
12680,86.5000,172
12684,63.0000,125
12688,63.5000,126
12690,53.0000,105
12691,37.0000,73
12692,59.5000,118
12693,63.5000,126
12696,69.0000,137
12697,67.5000,134
12699,78.0000,155
12768,58.0000,115
12769,47.5000,94
12770,53.5000,106
12771,37.0000,73
12774,11.0000,21
12778,57.5000,114
12779,62.5000,124
12782,58.5000,116
12783,55.5000,110
12785,57.5000,114
12786,7.5000,14
12790,9.0000,17
12791,8.0000,15
12793,57.5000,114
12794,64.5000,128
12795,63.0000,125
12797,7.5000,14
12798,9.0000,17
12800,61.0000,121
12802,64.5000,128
12805,11.5000,22
12806,65.5000,130
12809,34.5000,68
12810,63.0000,125
12811,54.5000,108
12812,19.0000,37
12813,59.0000,117
12814,64.0000,127
12820,36.5000,72
12821,52.0000,103
12824,54.5000,108
12826,20.0000,39
12828,24.0000,47
12829,6.0000,11
12832,8.0000,15
12834,2.5000,4
12840,2.5000,4
12842,21.5000,42
12844,19.5000,38
12845,5.0000,9
12846,5.5000,10
12847,24.5000,48
12849,22.5000,44
12852,7.0000,13
12854,2.5000,4
12855,26.5000,52
12858,2.5000,4
12863,1.5000,2
12866,24.5000,48
12867,19.5000,38
12869,7.0000,13
12870,2.5000,4
12872,2.5000,4
12874,27.5000,54
12876,2.0000,3
12877,2.5000,4
12881,10.5000,20
12884,2.5000,4
12885,9.5000,18
12887,15.0000,29
12888,27.0000,53
12889,2.5000,4
12891,9.5000,18
12895,28.5000,56
12896,23.5000,46
12897,7.5000,14
12898,2.5000,4
12900,25.0000,49
12901,2.0000,3
12905,4.0000,7
12907,3.0000,5
12914,25.5000,50
12920,22.0000,43
12923,27.0000,53
12924,8.0000,15
12926,7.5000,14
12932,23.0000,45
12934,33.5000,66
12936,22.0000,43
12938,5.0000,9
12940,2.0000,3
12941,1.5000,2
12943,2.5000,4
12946,3.5000,6
12949,18.0000,35
12950,38.5000,76
12953,63.5000,126
12954,64.0000,127
12955,57.5000,114
12958,64.0000,127
12962,50.5000,100
12963,61.0000,121
12965,65.0000,129
12966,65.0000,129
12967,64.5000,128
12968,49.5000,98
12969,15.0000,29
12970,56.0000,111
12972,17.0000,33
12973,13.5000,26
12975,65.0000,129
12977,65.0000,129
12980,46.0000,91
12982,55.5000,110
12984,59.5000,118
12985,15.0000,29
12988,52.0000,103
12989,25.5000,50
12990,64.5000,128
12991,13.0000,25
13001,65.0000,129
13002,65.0000,129
13003,32.5000,64
13005,59.5000,118
13007,53.5000,106
13015,1.5000,2
13016,1.5000,2
13019,2.0000,3
13020,1.0000,1
13027,1.0000,1
13028,1.0000,1
13030,1.0000,1
13031,1.5000,2
13033,1.0000,1
13041,1.5000,2
13046,2.0000,3
13059,1.5000,2
13063,1.0000,1
13064,1.0000,1
13079,1.5000,2
13080,1.5000,2
13081,1.5000,2
13083,1.5000,2
13091,2.0000,3
13096,1.5000,2
13103,1.5000,2
13104,1.5000,2
13112,2.0000,3
13117,1.5000,2
13122,1.5000,2
13131,23.0000,45
13132,39.0000,77
13134,37.0000,73
13135,38.0000,75
13139,37.5000,74
13142,28.0000,55
13144,9.5000,18
13145,6.0000,11
13147,36.0000,71
13148,8.0000,15
13149,9.0000,17
13153,38.0000,75
13155,28.5000,56
13159,36.0000,71
13161,32.0000,63
13163,9.0000,17
13165,28.0000,55
13166,27.5000,54
13168,36.5000,72
13170,34.5000,68
13172,22.0000,43
13173,13.0000,25
13174,32.5000,64
13175,14.0000,27
13177,18.5000,36
13178,34.0000,67
13181,30.0000,59
13183,37.0000,73
13186,17.5000,34
13188,38.5000,76
13259,29.0000,57
13260,31.5000,62
13271,20.0000,39
13273,35.0000,69
13274,21.0000,41
13277,19.5000,38
13280,23.5000,46
13281,24.0000,47
13283,25.5000,50
13285,21.5000,42
13290,26.0000,51
13297,21.5000,42
13298,28.0000,55
13305,22.5000,44
13311,24.0000,47
13312,24.0000,47
13320,25.5000,50
13325,22.5000,44
13331,23.5000,46
13335,26.0000,51
13336,24.0000,47
13350,34.0000,67
13352,15.0000,29
13353,23.5000,46
13355,29.5000,58
13358,31.0000,61
13365,29.5000,58
13376,26.5000,52
13377,23.5000,46
13379,20.5000,40
13443,74.0000,147
13444,84.5000,168
13448,73.5000,146
13450,50.0000,99
13451,42.0000,83
13454,78.5000,156
13458,90.5000,180
13461,54.0000,107
13463,44.5000,88
13464,83.5000,166
13465,40.0000,79
13466,79.0000,157
13468,82.5000,164
13470,41.0000,81
13471,65.5000,130
13472,70.0000,139
13476,87.0000,173
13477,40.0000,79
13482,47.5000,94
13483,88.5000,176
13485,67.5000,134
13486,41.5000,82
13487,80.5000,160
13488,92.5000,184
13491,84.0000,167
13492,79.0000,157
13494,86.5000,172
13497,92.0000,183
13500,88.5000,176
13501,85.0000,169
13502,80.0000,159
13503,25.0000,49
13505,26.0000,51
13506,30.5000,60
13509,30.0000,59
13510,30.5000,60
13521,29.0000,57
13522,34.0000,67
13523,31.0000,61
13524,28.5000,56
13526,31.0000,61
13529,32.0000,63
13531,33.5000,66
13532,30.5000,60
13533,25.0000,49
13534,32.5000,64
13535,31.0000,61
13537,26.0000,51
13538,30.0000,59
13539,31.5000,62
13540,32.5000,64
13541,25.5000,50
13542,29.0000,57
13543,33.0000,65
13545,33.0000,65
13546,25.5000,50
13549,30.5000,60
13556,31.0000,61
13557,31.0000,61
13558,25.5000,50
13562,28.5000,56
13563,32.5000,64
13569,1.5000,2
13573,2.5000,4
13576,2.0000,3
13579,3.5000,6
13581,2.0000,3
13583,2.5000,4
13585,2.0000,3
13590,2.5000,4
13595,3.0000,5
13596,1.5000,2
13601,2.5000,4
13602,2.0000,3
13608,2.5000,4
13612,3.0000,5
13614,1.5000,2
13616,1.5000,2
13617,3.0000,5
13618,4.0000,7
13619,3.0000,5
13624,3.0000,5
13628,3.0000,5
13631,3.0000,5
13632,2.0000,3
13637,2.5000,4
13640,3.0000,5
13646,2.0000,3
13658,2.5000,4
13664,1.5000,2
13669,1.5000,2
13670,2.5000,4
13673,3.0000,5
13747,25.0000,49
13748,16.5000,32
13752,2.5000,4
13753,21.5000,42
13756,5.5000,10
13757,23.5000,46
13763,6.0000,11
13765,20.0000,39
13766,25.5000,50
13768,18.5000,36
13769,22.0000,43
13770,25.0000,49
13772,2.0000,3
13773,21.0000,41
13774,1.5000,2
13775,23.0000,45
13776,24.5000,48
13777,6.5000,12
13778,4.0000,7
13786,25.0000,49
13788,20.0000,39
13790,20.0000,39
13793,12.5000,24
13796,10.0000,19
13797,24.0000,47
13798,21.5000,42
13800,5.5000,10
13802,25.0000,49
13804,21.0000,41
13806,21.0000,41
13807,24.5000,48
13811,12.0000,23
13813,12.0000,23
13814,16.0000,31
13815,16.5000,32
13816,16.5000,32
13818,13.0000,25
13819,15.5000,30
13824,12.5000,24
13831,53.0000,105
13832,44.0000,87
13835,40.0000,79
13836,19.0000,37
13840,54.0000,107
13842,52.5000,104
13843,48.0000,95
13845,51.5000,102
13847,48.5000,96
13851,20.0000,39
13853,43.0000,85
13854,35.0000,69
13855,50.5000,100
13856,51.5000,102
13857,45.5000,90
13859,51.0000,101
13862,52.0000,103
13863,25.5000,50
13867,25.0000,49
13869,51.0000,101
13871,41.5000,82
13874,19.0000,37
13875,53.0000,105
13876,46.5000,92
13877,21.0000,41
13878,49.0000,97
13879,51.5000,102
13882,30.5000,60
13883,51.0000,101
13884,13.5000,26
13885,17.0000,33
13889,5.0000,9
13891,6.5000,12
13895,4.0000,7
13910,6.0000,11
13911,2.5000,4
13922,3.5000,6
13924,6.0000,11
13932,2.0000,3
13936,4.0000,7
13941,6.5000,12
13944,3.0000,5
13948,2.5000,4
13951,2.5000,4
13958,3.5000,6
13960,4.0000,7
13962,5.0000,9
13964,4.5000,8
13966,2.0000,3
13968,2.5000,4
13970,2.5000,4
13972,2.5000,4
13977,4.0000,7
13985,5.0000,9
13987,5.5000,10
13989,4.0000,7
13990,4.0000,7
13992,2.5000,4
13995,2.0000,3
13997,2.5000,4
14002,3.0000,5
14007,3.5000,6
14149,26.0000,51
14150,28.0000,55
14152,23.5000,46
14153,24.5000,48
14155,24.0000,47
14156,24.0000,47
14158,23.5000,46
14159,27.0000,53
14160,25.0000,49
14166,23.5000,46
14170,26.5000,52
14172,24.0000,47
14174,27.5000,54
14175,25.0000,49
14179,24.0000,47
14181,24.0000,47
14182,24.5000,48
14183,23.0000,45
14185,24.0000,47
14187,24.0000,47
14188,24.5000,48
14191,24.0000,47
14192,26.0000,51
14193,24.0000,47
14194,23.5000,46
14196,24.0000,47
14199,26.5000,52
14201,25.5000,50
14204,25.5000,50
14207,24.5000,48
14208,24.0000,47
14334,1.5000,2
14340,1.0000,1
14345,1.0000,1
14358,2.5000,4
14370,2.0000,3
14374,1.0000,1
14378,2.5000,4
14392,2.5000,4
14399,2.0000,3
14406,2.0000,3
14407,3.5000,6
14422,1.0000,1
14429,1.0000,1
14455,18.0000,35
14457,24.5000,48
14459,12.5000,24
14460,19.0000,37
14463,19.5000,38
14464,18.5000,36
14465,24.0000,47
14466,10.5000,20
14467,4.0000,7
14473,20.0000,39
14475,22.5000,44
14478,20.0000,39
14481,22.0000,43
14482,25.5000,50
14483,25.0000,49
14486,2.5000,4
14487,13.5000,26
14488,2.5000,4
14489,21.5000,42
14490,23.5000,46
14491,19.0000,37
14493,23.5000,46
14496,10.5000,20
14504,20.5000,40
14507,24.5000,48
14508,2.5000,4
14509,20.0000,39
14511,17.0000,33
14513,25.5000,50
14517,21.5000,42
14518,24.0000,47
14521,24.0000,47
14522,21.0000,41
14523,11.5000,22
14524,25.0000,49
14525,1.5000,2
14527,4.5000,8
14530,8.0000,15
14532,1.0000,1
14534,16.5000,32
14535,134.0000,267
14537,129.0000,257
14540,29.5000,58
14541,136.5000,272
14543,11.5000,22
14546,116.0000,231
14547,136.0000,271
14548,103.5000,206
14550,132.5000,264
14551,12.0000,23
14552,139.5000,278
14553,52.5000,104
14556,139.5000,278
14557,20.5000,40
14559,147.5000,294
14561,122.5000,244
14563,17.0000,33
14566,143.0000,285
14570,143.0000,285
14571,126.0000,251
14576,41.5000,82
14581,127.5000,254
14583,132.0000,263
14584,125.5000,250
14585,95.5000,190
14586,63.0000,125
14587,134.5000,268
14589,141.0000,281
14590,146.0000,291
14591,137.5000,274
14595,54.5000,108
14596,50.5000,100
14597,51.5000,102
14601,50.5000,100
14602,50.5000,100
14603,52.5000,104
14607,51.5000,102
14612,50.5000,100
14613,55.0000,109
14614,51.0000,101
14616,53.0000,105
14617,54.0000,107
14618,53.0000,105
14621,53.5000,106
14624,50.0000,99
14625,54.5000,108
14628,50.5000,100
14629,52.5000,104
14631,50.5000,100
14632,53.0000,105
14634,53.0000,105
14639,51.0000,101
14640,50.5000,100
14641,57.0000,113
14642,53.0000,105
14644,53.5000,106
14645,50.0000,99
14646,50.0000,99
14647,52.5000,104
14649,52.5000,104
14650,50.0000,99
14656,1.5000,2
14657,43.0000,85
14663,40.0000,79
14668,41.5000,82
14675,35.5000,70
14680,35.0000,69
14685,35.0000,69
14688,40.5000,80
14691,34.0000,67
14692,34.0000,67
14694,37.5000,74
14701,31.5000,62
14702,36.5000,72
14705,33.0000,65
14711,36.5000,72
14716,36.5000,72
14717,1.5000,2
14719,35.5000,70
14723,37.0000,73
14726,32.0000,63
14731,33.5000,66
14735,40.5000,80
14736,37.0000,73
14740,42.5000,84
14742,38.0000,75
14744,40.5000,80
14748,35.0000,69
14750,38.0000,75
14763,42.0000,83
14764,33.5000,66
14769,30.5000,60
14772,38.5000,76
14774,37.0000,73
14778,14.5000,28
14780,15.5000,30
14781,15.0000,29
14783,14.5000,28
14786,15.0000,29
14790,15.0000,29
14791,16.0000,31
14793,15.0000,29
14795,15.0000,29
14796,15.0000,29
14802,15.0000,29
14805,15.0000,29
14809,14.5000,28
14811,15.0000,29
14812,14.0000,27
14813,14.0000,27
14815,15.5000,30
14816,15.0000,29
14818,15.0000,29
14819,15.0000,29
14820,14.0000,27
14823,15.5000,30
14824,15.0000,29
14825,16.0000,31
14828,16.0000,31
14830,15.0000,29
14833,15.0000,29
14834,15.0000,29
14836,15.0000,29
14837,14.5000,28
14847,34.0000,67
14850,30.0000,59
14851,31.0000,61
14853,31.5000,62
14856,20.0000,39
14859,22.5000,44
14862,19.0000,37
14864,25.5000,50
14866,19.0000,37
14868,32.5000,64
14869,33.0000,65
14871,20.5000,40
14873,30.5000,60
14876,29.0000,57
14877,32.5000,64
14881,23.0000,45
14882,36.0000,71
14883,29.0000,57
14884,34.5000,68
14888,21.5000,42
14890,20.0000,39
14892,27.5000,54
14894,38.0000,75
14895,29.0000,57
14896,25.5000,50
14899,29.5000,58
14901,19.0000,37
14902,29.5000,58
14905,31.0000,61
14906,27.5000,54
14908,24.0000,47
14911,16.0000,31
14913,17.5000,34
14916,8.0000,15
14917,11.0000,21
14919,11.0000,21
14924,19.0000,37
14925,14.5000,28
14929,9.0000,17
14930,6.5000,12
14932,16.5000,32
14935,16.0000,31
14938,21.0000,41
14941,18.0000,35
14947,18.0000,35
14948,16.5000,32
14951,18.5000,36
14953,19.5000,38
14957,13.5000,26
14959,14.5000,28
14961,15.5000,30
14966,20.0000,39
14970,40.5000,80
14971,44.0000,87
14972,44.5000,88
14973,17.0000,33
14977,28.5000,56
14983,44.5000,88
14984,36.5000,72
14985,44.5000,88
14986,42.5000,84
14988,42.5000,84
14989,16.0000,31
14990,44.5000,88
14991,46.0000,91
14993,40.5000,80
14994,44.0000,87
14996,35.0000,69
14997,16.0000,31
