flight_id,flight_no,total_revenue
31521,PG0338,385800.00
31477,PG0338,407000.00
31466,PG0338,418100.00
31486,PG0338,417100.00
31478,PG0338,294900.00
31519,PG0338,417100.00
31495,PG0338,386800.00
31490,PG0338,478700.00
31514,PG0338,357500.00
31502,PG0338,364600.00
31481,PG0338,397900.00
31470,PG0338,428200.00
31464,PG0338,323200.00
31523,PG0338,356500.00
31503,PG0338,509000.00
31516,PG0338,386800.00
31487,PG0338,265600.00
31471,PG0338,336300.00
31480,PG0338,346400.00
31484,PG0338,385800.00
31508,PG0338,225200.00
31498,PG0338,386800.00
31505,PG0338,397900.00
31509,PG0338,336300.00
31511,PG0338,408000.00
31515,PG0338,214100.00
31485,PG0338,447400.00
31522,PG0338,285800.00
31489,PG0338,255500.00
31494,PG0338,174700.00
31492,PG0338,172700.00
31467,PG0338,164600.00
31504,PG0338,142400.00
31517,PG0338,30300.00
31501,PG0338,111100.00
31483,PG0338,50500.00
3159,PG0337,163600.00
3171,PG0337,182800.00
31465,PG0338,30300.00
3151,PG0337,216100.00
3141,PG0337,152500.00
6446,PG0679,711000.00
21349,PG0680,453000.00
21411,PG0257,266800.00
31682,PG0258,147300.00
21389,PG0680,361500.00
31657,PG0258,159800.00
21382,PG0680,541500.00
31699,PG0258,214000.00
21371,PG0680,181500.00
31688,PG0258,66700.00
21342,PG0680,649500.00
31683,PG0258,233100.00
21362,PG0680,105000.00
31658,PG0258,46200.00
21367,PG0680,756000.00
31679,PG0258,286600.00
21364,PG0680,166500.00
31690,PG0258,39600.00
21361,PG0680,514500.00
31708,PG0258,186200.00
21345,PG0680,726000.00
31666,PG0258,279300.00
6465,PG0679,711000.00
21469,PG0257,272700.00
6483,PG0679,711000.00
21458,PG0257,266100.00
21393,PG0680,696000.00
31684,PG0258,258800.00
21376,PG0680,756000.00
31711,PG0258,292500.00
6462,PG0679,664500.00
21422,PG0257,273400.00
21365,PG0680,726000.00
31674,PG0258,313000.00
6482,PG0679,694500.00
21437,PG0257,266100.00
6463,PG0679,741000.00
21429,PG0257,273400.00
21369,PG0680,546000.00
31669,PG0258,219200.00
21341,PG0680,741000.00
31705,PG0258,266100.00
21357,PG0680,756000.00
31677,PG0258,279300.00
6433,PG0679,741000.00
21459,PG0257,273400.00
6449,PG0679,711000.00
21442,PG0257,266800.00
21392,PG0680,666000.00
31655,PG0258,252200.00
6456,PG0679,711000.00
21461,PG0257,273400.00
21381,PG0680,756000.00
31697,PG0258,332800.00
21380,PG0680,651000.00
31709,PG0258,232400.00
6452,PG0679,741000.00
21412,PG0257,272700.00
21397,PG0680,711000.00
31675,PG0258,291800.00
21359,PG0680,619500.00
31701,PG0258,232400.00
21396,PG0680,741000.00
31710,PG0258,326200.00
6438,PG0679,696000.00
21444,PG0257,279300.00
6471,PG0679,711000.00
21455,PG0257,279300.00
21355,PG0680,756000.00
31663,PG0258,319600.00
6477,PG0679,694500.00
21434,PG0257,280000.00
21344,PG0680,589500.00
31704,PG0258,192800.00
6479,PG0679,709500.00
21457,PG0257,273400.00
6441,PG0679,711000.00
21451,PG0257,286600.00
21385,PG0680,756000.00
31656,PG0258,319600.00
6470,PG0679,741000.00
21448,PG0257,273400.00
21384,PG0680,756000.00
31714,PG0258,285900.00
6442,PG0679,696000.00
21410,PG0257,285900.00
6460,PG0679,711000.00
21433,PG0257,265400.00
6472,PG0679,679500.00
21447,PG0257,266800.00
21386,PG0680,724500.00
31681,PG0258,306400.00
21358,PG0680,741000.00
31661,PG0258,326200.00
6484,PG0679,651000.00
21426,PG0257,285900.00
21373,PG0680,741000.00
31707,PG0258,259500.00
6445,PG0679,648000.00
21460,PG0257,272000.00
21353,PG0680,756000.00
31689,PG0258,306400.00
6457,PG0679,696000.00
21453,PG0257,279300.00
21377,PG0680,726000.00
31713,PG0258,233800.00
6429,PG0679,696000.00
21424,PG0257,286600.00
21363,PG0680,756000.00
31715,PG0258,319600.00
6476,PG0679,708000.00
21414,PG0257,266100.00
21343,PG0680,741000.00
31668,PG0258,266800.00
6464,PG0679,741000.00
21452,PG0257,279300.00
21394,PG0680,741000.00
31680,PG0258,306400.00
6455,PG0679,664500.00
21446,PG0257,286600.00
6443,PG0679,694500.00
21462,PG0257,273400.00
21391,PG0680,741000.00
31687,PG0258,258800.00
6431,PG0679,681000.00
21427,PG0257,285900.00
21354,PG0680,756000.00
31695,PG0258,313000.00
21370,PG0680,711000.00
31702,PG0258,252900.00
6440,PG0679,666000.00
21464,PG0257,258800.00
21374,PG0680,756000.00
31700,PG0258,272700.00
21347,PG0680,711000.00
31678,PG0258,239700.00
6466,PG0679,756000.00
21463,PG0257,286600.00
21351,PG0680,756000.00
31672,PG0258,313000.00
6480,PG0679,756000.00
21416,PG0257,278600.00
21390,PG0680,741000.00
31694,PG0258,299100.00
6486,PG0679,681000.00
21421,PG0257,273400.00
6448,PG0679,741000.00
21415,PG0257,273400.00
21360,PG0680,756000.00
31676,PG0258,332800.00
21395,PG0680,711000.00
31673,PG0258,273400.00
6447,PG0679,694500.00
21413,PG0257,266800.00
6430,PG0679,756000.00
21454,PG0257,280000.00
21398,PG0680,591000.00
31712,PG0258,206700.00
21375,PG0680,711000.00
31706,PG0258,273400.00
6439,PG0679,726000.00
21449,PG0257,279300.00
6444,PG0679,756000.00
21438,PG0257,273400.00
21350,PG0680,528000.00
31691,PG0258,213300.00
6427,PG0679,651000.00
21435,PG0257,272700.00
21352,PG0680,664500.00
31664,PG0258,240400.00
6485,PG0679,621000.00
21456,PG0257,266100.00
21378,PG0680,649500.00
31670,PG0258,285200.00
21340,PG0680,363000.00
31685,PG0258,153200.00
6436,PG0679,681000.00
21399,PG0680,679500.00
21423,PG0257,280000.00
31662,PG0258,239700.00
6475,PG0679,573000.00
21428,PG0257,238300.00
21388,PG0680,315000.00
31703,PG0258,118800.00
6458,PG0679,678000.00
21419,PG0257,272000.00
6473,PG0679,621000.00
21409,PG0257,247000.00
21387,PG0680,243000.00
31686,PG0258,107000.00
6437,PG0679,528000.00
21465,PG0257,199400.00
21372,PG0680,136500.00
31692,PG0258,54900.00
6468,PG0679,664500.00
21417,PG0257,258800.00
6453,PG0679,619500.00
21418,PG0257,212600.00
21366,PG0680,151500.00
31660,PG0258,53500.00
21356,PG0680,150000.00
31667,PG0258,66000.00
6434,PG0679,465000.00
21467,PG0257,165700.00
6461,PG0679,285000.00
21445,PG0257,87200.00
6478,PG0679,304500.00
21440,PG0257,126100.00
6435,PG0679,121500.00
21425,PG0257,46200.00
6481,PG0679,240000.00
21466,PG0257,99000.00
6454,PG0679,136500.00
21431,PG0257,46200.00
6467,PG0679,183000.00
21430,PG0257,60100.00
3993,PG0052,374700.00
22468,PG0687,388900.00
31570,PG0494,22000.00
31553,PG0494,88000.00
3957,PG0052,467200.00
31630,PG0494,66000.00
31538,PG0494,99000.00
31610,PG0494,99000.00
3948,PG0052,353400.00
3980,PG0052,426600.00
22481,PG0687,540900.00
31561,PG0494,33000.00
31618,PG0494,132000.00
3950,PG0052,507800.00
31576,PG0494,121000.00
31605,PG0494,132000.00
31635,PG0494,132000.00
3961,PG0052,370700.00
3947,PG0052,447900.00
31580,PG0494,88000.00
3982,PG0052,392000.00
22467,PG0687,435100.00
31545,PG0494,132000.00
3975,PG0052,449900.00
3963,PG0052,486500.00
3969,PG0052,386000.00
22482,PG0687,555800.00
31589,PG0494,121000.00
3941,PG0052,702800.00
14583,PG0413,3821600.00
31602,PG0494,132000.00
31601,PG0494,121000.00
3954,PG0052,445900.00
31628,PG0494,132000.00
31573,PG0494,132000.00
3989,PG0052,424600.00
3942,PG0052,349400.00
22480,PG0687,450000.00
3986,PG0052,388000.00
3934,PG0052,529100.00
31588,PG0494,88000.00
3990,PG0052,507800.00
22476,PG0687,676500.00
31567,PG0494,132000.00
31569,PG0494,88000.00
31611,PG0494,77000.00
3972,PG0052,486500.00
31603,PG0494,121000.00
3967,PG0052,546400.00
31640,PG0494,66000.00
31607,PG0494,66000.00
3937,PG0052,447900.00
31549,PG0494,132000.00
31587,PG0494,121000.00
3965,PG0052,565700.00
22477,PG0687,451500.00
3978,PG0052,449900.00
31529,PG0494,66000.00
3959,PG0052,407300.00
3971,PG0052,561700.00
22470,PG0687,542400.00
31632,PG0494,121000.00
3939,PG0052,505800.00
3952,PG0052,411300.00
31525,PG0494,132000.00
3984,PG0052,426600.00
31625,PG0494,121000.00
3960,PG0052,428600.00
22471,PG0687,421700.00
31639,PG0494,132000.00
31558,PG0494,132000.00
3962,PG0052,484500.00
31531,PG0494,66000.00
3949,PG0052,527100.00
31556,PG0494,121000.00
3970,PG0052,351400.00
22466,PG0687,567700.00
3935,PG0052,370700.00
31536,PG0494,110000.00
31636,PG0494,55000.00
3946,PG0052,486500.00
3943,PG0052,527100.00
14555,PG0413,4112600.00
31596,PG0494,88000.00
3940,PG0052,430600.00
14542,PG0413,3606000.00
22472,PG0687,402300.00
31623,PG0494,121000.00
3992,PG0052,486500.00
14568,PG0413,3490600.00
31646,PG0494,88000.00
3956,PG0052,544400.00
3981,PG0052,523100.00
14575,PG0413,3470800.00
22483,PG0687,585600.00
31562,PG0494,33000.00
14560,PG0413,3676200.00
31578,PG0494,132000.00
3973,PG0052,467200.00
3979,PG0052,546400.00
14580,PG0413,2109900.00
31547,PG0494,66000.00
3936,PG0052,482500.00
14588,PG0413,1154300.00
31584,PG0494,44000.00
3983,PG0052,544400.00
14564,PG0413,1863900.00
22478,PG0687,464900.00
31626,PG0494,88000.00
3985,PG0052,546400.00
14592,PG0413,2724500.00
31600,PG0494,110000.00
3955,PG0052,370700.00
14539,PG0413,3256800.00
31542,PG0494,44000.00
3958,PG0052,233600.00
22475,PG0687,210100.00
22075,PG0053,915100.00
31722,PG0688,524500.00
22089,PG0053,137100.00
31718,PG0688,59600.00
22053,PG0053,583000.00
31728,PG0688,315900.00
22078,PG0053,718100.00
31721,PG0688,466400.00
22086,PG0053,874500.00
31733,PG0688,539400.00
22044,PG0053,895800.00
31724,PG0688,602000.00
22069,PG0053,835900.00
31729,PG0688,464900.00
22047,PG0053,895800.00
31731,PG0688,615400.00
22081,PG0053,638900.00
31717,PG0688,363600.00
22083,PG0053,895800.00
31723,PG0688,585600.00
22084,PG0053,973000.00
31732,PG0688,661600.00
22056,PG0053,780000.00
31725,PG0688,464900.00
22076,PG0053,932400.00
31720,PG0688,557300.00
22072,PG0053,677500.00
31716,PG0688,377000.00
22042,PG0053,272200.00
31719,PG0688,193700.00
3987,PG0052,353400.00
3951,PG0052,233600.00
3933,PG0052,135100.00
22474,PG0687,44700.00
15046,PG0493,99000.00
15058,PG0493,88000.00
31544,PG0494,11000.00
15115,PG0493,99000.00
31583,PG0494,66000.00
15119,PG0493,77000.00
15040,PG0493,88000.00
15131,PG0493,121000.00
15071,PG0493,77000.00
15036,PG0493,99000.00
15133,PG0493,88000.00
15041,PG0493,121000.00
15033,PG0493,121000.00
15080,PG0493,121000.00
15127,PG0493,88000.00
15089,PG0493,88000.00
15124,PG0493,110000.00
15143,PG0493,121000.00
15063,PG0493,110000.00
15044,PG0493,88000.00
15082,PG0493,132000.00
15060,PG0493,121000.00
15129,PG0493,121000.00
15091,PG0493,88000.00
15055,PG0493,110000.00
15147,PG0493,99000.00
14562,PG0413,4082100.00
31591,PG0494,88000.00
15074,PG0493,121000.00
15120,PG0493,110000.00
15070,PG0493,88000.00
15092,PG0493,99000.00
31594,PG0494,77000.00
15045,PG0493,99000.00
15077,PG0493,110000.00
15052,PG0493,77000.00
15151,PG0493,77000.00
15142,PG0493,110000.00
15118,PG0493,66000.00
15141,PG0493,99000.00
15086,PG0493,88000.00
15031,PG0493,99000.00
15107,PG0493,132000.00
15099,PG0493,121000.00
15116,PG0493,110000.00
15139,PG0493,121000.00
15150,PG0493,88000.00
15100,PG0493,110000.00
14544,PG0413,2755100.00
15113,PG0493,132000.00
31612,PG0494,22000.00
15132,PG0493,77000.00
3470,PG0412,2809600.00
15096,PG0493,55000.00
3509,PG0412,2268400.00
15101,PG0493,88000.00
3484,PG0412,1305400.00
15049,PG0493,55000.00
15145,PG0493,44000.00
2525,PG0607,188400.00
28056,PG0608,136400.00
28055,PG0608,286400.00
28083,PG0608,223200.00
28061,PG0608,198400.00
28068,PG0608,200800.00
2540,PG0607,174800.00
28072,PG0608,264000.00
28036,PG0608,176000.00
28088,PG0608,137600.00
2520,PG0607,176000.00
28031,PG0608,298800.00
28044,PG0608,136400.00
2546,PG0607,187200.00
28080,PG0608,311200.00
28082,PG0608,326000.00
2517,PG0607,174800.00
2543,PG0607,224400.00
28048,PG0608,313600.00
28054,PG0608,300000.00
2509,PG0607,198400.00
2521,PG0607,261600.00
28087,PG0608,338400.00
28046,PG0608,235600.00
2494,PG0607,198400.00
28076,PG0608,274000.00
2542,PG0607,260400.00
28079,PG0608,187200.00
2529,PG0607,313600.00
28034,PG0608,224400.00
2527,PG0607,250400.00
2524,PG0607,275200.00
2502,PG0607,286400.00
28069,PG0608,389200.00
28063,PG0608,336000.00
28042,PG0608,298800.00
2534,PG0607,336000.00
2500,PG0607,224400.00
28070,PG0608,301200.00
2495,PG0607,236800.00
2497,PG0607,312400.00
28065,PG0608,401600.00
2508,PG0607,323600.00
28058,PG0608,225600.00
28081,PG0608,262800.00
2496,PG0607,287600.00
28090,PG0608,198400.00
2553,PG0607,236800.00
28032,PG0608,322400.00
2516,PG0607,249200.00
28060,PG0608,286400.00
2536,PG0607,250400.00
28041,PG0608,311200.00
2512,PG0607,364400.00
28045,PG0608,198400.00
28073,PG0608,262800.00
2515,PG0607,298800.00
2548,PG0607,286400.00
2541,PG0607,238000.00
28085,PG0608,349600.00
2545,PG0607,239200.00
28074,PG0608,362000.00
2538,PG0607,249200.00
28038,PG0608,287600.00
2503,PG0607,287600.00
2498,PG0607,226800.00
28059,PG0608,275200.00
2523,PG0607,326000.00
28064,PG0608,199600.00
2510,PG0607,277600.00
28062,PG0608,249200.00
28040,PG0608,250400.00
2530,PG0607,388000.00
28052,PG0608,188400.00
28030,PG0608,148800.00
2518,PG0607,274000.00
28033,PG0608,339600.00
2511,PG0607,314800.00
28049,PG0608,187200.00
2549,PG0607,264000.00
2505,PG0607,276400.00
28057,PG0608,150000.00
28078,PG0608,224400.00
28086,PG0608,86800.00
2514,PG0607,324800.00
28077,PG0608,236800.00
28050,PG0608,124000.00
28053,PG0608,151200.00
28047,PG0608,111600.00
2532,PG0607,238000.00
2544,PG0607,288800.00
28035,PG0608,99200.00
2554,PG0607,311200.00
2551,PG0607,301200.00
2519,PG0607,272800.00
28037,PG0608,63200.00
2531,PG0607,188400.00
2550,PG0607,212000.00
2528,PG0607,178400.00
2539,PG0607,235600.00
2535,PG0607,75600.00
2499,PG0607,150000.00
28043,PG0608,24800.00
2504,PG0607,137600.00
28039,PG0608,12400.00
7226,PG0128,196300.00
28131,PG0129,118300.00
28150,PG0129,313300.00
28146,PG0129,144300.00
28097,PG0129,235300.00
28136,PG0129,157300.00
28140,PG0129,341900.00
28117,PG0129,195000.00
7179,PG0128,222300.00
28129,PG0129,366600.00
28144,PG0129,287300.00
28092,PG0129,327600.00
7186,PG0128,182000.00
28111,PG0129,209300.00
7193,PG0128,210600.00
7202,PG0128,183300.00
7209,PG0128,248300.00
28103,PG0129,356200.00
7216,PG0128,210600.00
28123,PG0129,222300.00
28149,PG0129,378300.00
28133,PG0129,301600.00
28101,PG0129,263900.00
7228,PG0128,209300.00
28121,PG0129,354900.00
7214,PG0128,299000.00
7194,PG0128,235300.00
28104,PG0129,275600.00
28096,PG0129,314600.00
7176,PG0128,250900.00
28138,PG0129,340600.00
7178,PG0128,315900.00
7188,PG0128,249600.00
28102,PG0129,421200.00
7200,PG0128,313300.00
7212,PG0128,314600.00
7224,PG0128,248300.00
28142,PG0129,328900.00
7227,PG0128,484900.00
28091,PG0129,247000.00
7223,PG0128,288600.00
28119,PG0129,260000.00
7215,PG0128,235300.00
28132,PG0129,184600.00
28093,PG0129,274300.00
28114,PG0129,339300.00
7211,PG0128,302900.00
28112,PG0129,366600.00
7206,PG0128,338000.00
7204,PG0128,369200.00
28094,PG0129,366600.00
7197,PG0128,261300.00
28095,PG0129,182000.00
7192,PG0128,236600.00
28125,PG0129,299000.00
28130,PG0129,315900.00
28147,PG0129,393900.00
7189,PG0128,286000.00
7184,PG0128,313300.00
7180,PG0128,312000.00
7173,PG0128,354900.00
28113,PG0129,314600.00
28105,PG0129,354900.00
7218,PG0128,236600.00
7177,PG0128,352300.00
28115,PG0129,314600.00
28098,PG0129,289900.00
7187,PG0128,275600.00
7199,PG0128,301600.00
28108,PG0129,263900.00
7208,PG0128,265200.00
28122,PG0129,248300.00
28106,PG0129,273000.00
7221,PG0128,288600.00
28137,PG0129,286000.00
7222,PG0128,483600.00
28127,PG0129,171600.00
7168,PG0128,248300.00
28135,PG0129,182000.00
28143,PG0129,275600.00
7181,PG0128,196300.00
28145,PG0129,222300.00
7170,PG0128,419900.00
7207,PG0128,354900.00
7190,PG0128,261300.00
28120,PG0129,170300.00
28109,PG0129,104000.00
7171,PG0128,313300.00
7195,PG0128,236600.00
28141,PG0129,131300.00
28124,PG0129,65000.00
7217,PG0128,300300.00
28116,PG0129,157300.00
7198,PG0128,274300.00
28151,PG0129,118300.00
28134,PG0129,130000.00
7219,PG0128,314600.00
7196,PG0128,315900.00
28139,PG0129,91000.00
7172,PG0128,222300.00
28128,PG0129,13000.00
28126,PG0129,26000.00
7174,PG0128,104000.00
7183,PG0128,131300.00
28118,PG0129,39000.00
7203,PG0128,54600.00
7210,PG0128,104000.00
7220,PG0128,118300.00
4108,PG0539,1326900.00
25102,PG0540,2773500.00
25192,PG0595,396000.00
28174,PG0596,1304000.00
25087,PG0540,1973300.00
28173,PG0596,741800.00
25099,PG0540,1591200.00
28170,PG0596,559600.00
25089,PG0540,888200.00
28176,PG0596,348400.00
4115,PG0539,1450100.00
25190,PG0595,533200.00
25093,PG0540,1600100.00
28163,PG0596,559600.00
4125,PG0539,1005800.00
25199,PG0595,770800.00
25090,PG0540,2747200.00
28166,PG0596,1304000.00
4130,PG0539,1097300.00
4122,PG0539,1629300.00
25195,PG0595,641400.00
25094,PG0540,2038500.00
28162,PG0596,929200.00
4131,PG0539,1623600.00
25201,PG0595,1090200.00
25095,PG0540,2511900.00
28165,PG0596,1011000.00
4114,PG0539,1358800.00
4110,PG0539,2161800.00
25196,PG0595,850000.00
4119,PG0539,1326400.00
25191,PG0595,1251200.00
25097,PG0540,2270400.00
28169,PG0596,1195800.00
4118,PG0539,1797000.00
25078,PG0540,2626500.00
28175,PG0596,1172000.00
4127,PG0539,2535500.00
25200,PG0595,794600.00
4112,PG0539,1597100.00
25100,PG0540,2067700.00
25193,PG0595,1277600.00
28164,PG0596,747000.00
25085,PG0540,2508900.00
28168,PG0596,1222200.00
4117,PG0539,1770800.00
4126,PG0539,2005900.00
25205,PG0595,744400.00
4129,PG0539,1355900.00
25194,PG0595,1169400.00
25080,PG0540,1152900.00
28161,PG0596,744400.00
25101,PG0540,1770700.00
28172,PG0596,689000.00
4124,PG0539,1944100.00
4133,PG0539,2038200.00
25197,PG0595,934400.00
4121,PG0539,1629500.00
25077,PG0540,647000.00
25206,PG0595,1172000.00
28167,PG0596,369600.00
4113,PG0539,1568000.00
4132,PG0539,1361800.00
25202,PG0595,427600.00
4120,PG0539,705800.00
25204,PG0595,586000.00
4128,PG0539,649900.00
25198,PG0595,264000.00
2243,PG0072,1286200.00
25059,PG0117,1929300.00
25068,PG0117,937000.00
25065,PG0117,1635400.00
25052,PG0117,1134900.00
25058,PG0117,2246500.00
2240,PG0072,931200.00
2255,PG0072,1056300.00
2239,PG0072,1405500.00
25070,PG0117,1722700.00
25053,PG0117,2458900.00
25057,PG0117,1050500.00
2254,PG0072,1402600.00
2237,PG0072,1428800.00
25074,PG0117,1408400.00
2248,PG0072,2278500.00
25055,PG0117,1198900.00
25051,PG0117,2339600.00
2256,PG0072,1402600.00
2249,PG0072,1309500.00
2233,PG0072,2389100.00
25054,PG0117,1542300.00
25067,PG0117,1519000.00
25061,PG0117,1984600.00
2246,PG0072,1545200.00
2252,PG0072,1865300.00
25076,PG0117,1434600.00
2242,PG0072,1952600.00
25066,PG0117,1545200.00
2250,PG0072,1757600.00
25072,PG0117,1839100.00
2238,PG0072,1839100.00
25060,PG0117,849700.00
2241,PG0072,1868200.00
25071,PG0117,846800.00
25069,PG0117,992300.00
2236,PG0072,1257100.00
2234,PG0072,1839100.00
2257,PG0072,1725600.00
25062,PG0117,582000.00
25063,PG0117,436500.00
25056,PG0117,90200.00
2235,PG0072,939900.00
2247,PG0072,643100.00
2251,PG0072,937000.00
2244,PG0072,614000.00
6840,PG0452,555100.00
25118,PG0453,2056700.00
25115,PG0453,823800.00
25103,PG0453,2900700.00
6837,PG0452,1554300.00
25111,PG0453,2018500.00
6828,PG0452,1936800.00
25113,PG0453,2144200.00
6831,PG0452,1764400.00
25104,PG0453,2906900.00
6830,PG0452,2845400.00
25116,PG0453,1822900.00
25105,PG0453,3549400.00
6832,PG0452,2459700.00
25114,PG0453,2141200.00
6843,PG0452,3315800.00
25107,PG0453,2994500.00
6838,PG0452,1966000.00
6833,PG0452,2932900.00
25109,PG0453,2115000.00
25106,PG0453,2962200.00
6829,PG0452,2375300.00
6834,PG0452,3312700.00
25117,PG0453,1814100.00
25110,PG0453,1966000.00
6844,PG0452,2079900.00
6836,PG0452,3169800.00
25119,PG0453,1089800.00
6845,PG0452,2082900.00
25112,PG0453,207400.00
6835,PG0452,1355500.00
6839,PG0452,674800.00
25082,PG0540,264600.00
25084,PG0540,911800.00
25098,PG0540,705800.00
25091,PG0540,1002800.00
25081,PG0540,500100.00
25079,PG0540,708900.00
25086,PG0540,532500.00
4116,PG0539,564700.00
25088,PG0540,29400.00
17816,PG0115,181800.00
26337,PG0116,210000.00
17852,PG0115,276600.00
17873,PG0115,234600.00
17825,PG0115,132600.00
26329,PG0116,241800.00
17851,PG0115,114000.00
17836,PG0115,162000.00
17872,PG0115,337800.00
17864,PG0115,289800.00
26317,PG0116,229800.00
17865,PG0115,428400.00
17824,PG0115,270600.00
26285,PG0116,168600.00
26281,PG0116,187200.00
17840,PG0115,271200.00
26307,PG0116,247200.00
17861,PG0115,428400.00
17853,PG0115,373800.00
26336,PG0116,270600.00
26316,PG0116,204600.00
17848,PG0115,270600.00
17834,PG0115,386400.00
26280,PG0116,264600.00
26326,PG0116,613800.00
17862,PG0115,331800.00
17827,PG0115,266400.00
26283,PG0116,240600.00
17838,PG0115,300600.00
26303,PG0116,264600.00
17820,PG0115,408600.00
26286,PG0116,306600.00
26293,PG0116,223200.00
17867,PG0115,372000.00
26297,PG0116,278400.00
26305,PG0116,270600.00
17823,PG0115,410400.00
26300,PG0116,638400.00
17833,PG0115,306600.00
26322,PG0116,264600.00
17828,PG0115,368400.00
17830,PG0115,259200.00
26324,PG0116,234600.00
26284,PG0116,331200.00
17845,PG0115,367800.00
17818,PG0115,361800.00
26335,PG0116,247200.00
17874,PG0115,362400.00
26306,PG0116,223800.00
26299,PG0116,331200.00
17859,PG0115,205200.00
26294,PG0116,633000.00
17843,PG0115,361800.00
17821,PG0115,368400.00
26334,PG0116,325800.00
17814,PG0115,306600.00
17815,PG0115,385800.00
26302,PG0116,313200.00
26308,PG0116,318000.00
17844,PG0115,355800.00
26333,PG0116,277200.00
17869,PG0115,307800.00
26315,PG0116,306600.00
26291,PG0116,241200.00
17849,PG0115,331200.00
26319,PG0116,639000.00
17860,PG0115,397800.00
17831,PG0115,428400.00
26318,PG0116,259800.00
26320,PG0116,324600.00
17822,PG0115,385800.00
26205,PG0209,10307700.00
26296,PG0116,253200.00
17835,PG0115,235200.00
26298,PG0116,265200.00
17826,PG0115,217800.00
17855,PG0115,288600.00
26295,PG0116,223200.00
17819,PG0115,157200.00
26213,PG0209,10596600.00
17846,PG0115,199200.00
26182,PG0209,11045700.00
26314,PG0116,403800.00
26288,PG0116,577200.00
26323,PG0116,312600.00
17832,PG0115,307200.00
