booking_date,total_bookings,total_revenue
"2017-06-29 12:49:00",1,81600.00
"2017-06-29 12:50:00",1,27200.00
"2017-06-29 12:52:00",1,60200.00
"2017-06-29 12:53:00",1,48800.00
"2017-06-29 12:54:00",1,68400.00
"2017-06-29 12:55:00",2,37700.00
"2017-06-29 12:56:00",1,145100.00
"2017-06-29 12:57:00",2,76500.00
"2017-06-29 13:00:00",2,151400.00
"2017-06-29 13:02:00",2,169400.00
"2017-06-29 13:03:00",2,113000.00
"2017-06-29 13:05:00",1,31400.00
"2017-06-29 13:06:00",1,36200.00
"2017-06-29 13:08:00",2,182900.00
"2017-06-29 13:09:00",1,193700.00
"2017-06-29 13:10:00",2,128000.00
"2017-06-29 13:11:00",2,465600.00
"2017-06-29 13:13:00",2,285300.00
"2017-06-29 13:15:00",3,248800.00
"2017-06-29 13:16:00",3,305900.00
"2017-06-29 13:17:00",1,53700.00
"2017-06-29 13:19:00",4,311200.00
"2017-06-29 13:20:00",1,31700.00
"2017-06-29 13:22:00",1,56600.00
"2017-06-29 13:23:00",4,290700.00
"2017-06-29 13:24:00",2,394800.00
"2017-06-29 13:25:00",1,6000.00
"2017-06-29 13:26:00",2,261300.00
"2017-06-29 13:27:00",1,48500.00
"2017-06-29 13:30:00",3,368700.00
"2017-06-29 13:31:00",1,36200.00
"2017-06-29 13:34:00",1,29000.00
"2017-06-29 13:35:00",2,168200.00
"2017-06-29 13:36:00",1,24400.00
"2017-06-29 13:37:00",1,23200.00
"2017-06-29 13:38:00",1,89600.00
"2017-06-29 13:39:00",2,143500.00
"2017-06-29 13:40:00",2,98800.00
"2017-06-29 13:42:00",2,154000.00
"2017-06-29 13:43:00",1,6300.00
"2017-06-29 13:44:00",2,417100.00
"2017-06-29 13:45:00",1,136800.00
"2017-06-29 13:46:00",1,35200.00
"2017-06-29 13:47:00",1,26700.00
"2017-06-29 13:48:00",3,332900.00
"2017-06-29 13:50:00",5,371500.00
"2017-06-29 13:51:00",3,230500.00
"2017-06-29 13:52:00",2,191300.00
"2017-06-29 13:53:00",2,93000.00
"2017-06-29 13:55:00",1,116000.00
"2017-06-29 13:56:00",2,538100.00
"2017-06-29 13:57:00",1,54300.00
"2017-06-29 13:58:00",3,145200.00
"2017-06-29 13:59:00",1,19800.00
"2017-06-29 14:00:00",1,20100.00
"2017-06-29 14:01:00",3,98400.00
"2017-06-29 14:02:00",1,23200.00
"2017-06-29 14:03:00",1,92800.00
"2017-06-29 14:04:00",1,18600.00
"2017-06-29 14:06:00",1,26800.00
"2017-06-29 14:07:00",1,65600.00
"2017-06-29 14:09:00",3,161400.00
"2017-06-29 14:10:00",1,183100.00
"2017-06-29 14:11:00",2,92400.00
"2017-06-29 14:12:00",1,67600.00
"2017-06-29 14:16:00",2,237500.00
"2017-06-29 14:17:00",1,15000.00
"2017-06-29 14:19:00",3,124000.00
"2017-06-29 14:20:00",4,178000.00
"2017-06-29 14:21:00",2,41700.00
"2017-06-29 14:22:00",1,48500.00
"2017-06-29 14:25:00",1,48800.00
"2017-06-29 14:30:00",2,269500.00
"2017-06-29 14:31:00",1,65300.00
"2017-06-29 14:33:00",1,135400.00
"2017-06-29 14:35:00",1,51200.00
"2017-06-29 14:36:00",2,65500.00
"2017-06-29 14:37:00",1,23200.00
"2017-06-29 14:38:00",2,115400.00
"2017-06-29 14:39:00",3,178800.00
"2017-06-29 14:40:00",3,257200.00
"2017-06-29 14:41:00",4,292700.00
"2017-06-29 14:42:00",3,430100.00
"2017-06-29 14:43:00",2,102200.00
"2017-06-29 14:44:00",1,119400.00
"2017-06-29 14:45:00",4,113800.00
"2017-06-29 14:46:00",1,59800.00
"2017-06-29 14:47:00",5,466400.00
"2017-06-29 14:51:00",3,340300.00
"2017-06-29 14:52:00",1,28800.00
"2017-06-29 14:53:00",3,301000.00
"2017-06-29 14:54:00",2,178300.00
"2017-06-29 14:55:00",1,13400.00
"2017-06-29 14:57:00",1,202700.00
"2017-06-29 14:58:00",2,250900.00
"2017-06-29 14:59:00",1,57600.00
"2017-06-29 15:00:00",2,156200.00
"2017-06-29 15:01:00",4,431900.00
"2017-06-29 15:02:00",4,289900.00
"2017-06-29 15:03:00",2,88900.00
"2017-06-29 15:05:00",3,154800.00
"2017-06-29 15:08:00",3,136600.00
"2017-06-29 15:10:00",3,150200.00
"2017-06-29 15:12:00",1,24000.00
"2017-06-29 15:14:00",2,150900.00
"2017-06-29 15:15:00",1,57800.00
"2017-06-29 15:17:00",1,52800.00
"2017-06-29 15:18:00",1,279000.00
"2017-06-29 15:19:00",1,11600.00
"2017-06-29 15:20:00",1,23200.00
"2017-06-29 15:22:00",3,194100.00
"2017-06-29 15:24:00",1,38400.00
"2017-06-29 15:25:00",1,24400.00
"2017-06-29 15:26:00",3,416600.00
"2017-06-29 15:27:00",1,27800.00
"2017-06-29 15:28:00",1,23600.00
"2017-06-29 15:29:00",2,75900.00
"2017-06-29 15:30:00",1,147800.00
"2017-06-29 15:31:00",1,29600.00
"2017-06-29 15:33:00",3,181700.00
"2017-06-29 15:34:00",1,24400.00
"2017-06-29 15:36:00",2,209800.00
"2017-06-29 15:37:00",1,28000.00
"2017-06-29 15:39:00",2,97400.00
"2017-06-29 15:40:00",1,23200.00
"2017-06-29 15:41:00",2,259800.00
"2017-06-29 15:42:00",2,192200.00
"2017-06-29 15:44:00",1,66000.00
"2017-06-29 15:47:00",1,43600.00
"2017-06-29 15:48:00",2,111000.00
"2017-06-29 15:49:00",1,35300.00
"2017-06-29 15:50:00",2,109200.00
"2017-06-29 15:51:00",3,138400.00
"2017-06-29 15:52:00",1,34600.00
"2017-06-29 15:53:00",1,34000.00
"2017-06-29 15:54:00",1,63800.00
"2017-06-29 15:55:00",2,133800.00
"2017-06-29 15:56:00",1,55800.00
"2017-06-29 15:57:00",1,6800.00
"2017-06-29 15:58:00",1,47200.00
"2017-06-29 15:59:00",5,566100.00
"2017-06-29 16:00:00",1,265600.00
"2017-06-29 16:01:00",2,428600.00
"2017-06-29 16:02:00",2,219400.00
"2017-06-29 16:03:00",1,16400.00
"2017-06-29 16:04:00",1,77600.00
"2017-06-29 16:05:00",2,107600.00
"2017-06-29 16:07:00",1,47400.00
"2017-06-29 16:08:00",2,201600.00
"2017-06-29 16:09:00",2,127200.00
"2017-06-29 16:10:00",1,16400.00
"2017-06-29 16:11:00",2,218200.00
"2017-06-29 16:12:00",1,90400.00
"2017-06-29 16:14:00",2,75700.00
"2017-06-29 16:15:00",2,91000.00
"2017-06-29 16:16:00",3,114400.00
"2017-06-29 16:17:00",1,43000.00
"2017-06-29 16:18:00",2,164700.00
"2017-06-29 16:20:00",1,97900.00
"2017-06-29 16:21:00",2,606100.00
"2017-06-29 16:22:00",1,123000.00
"2017-06-29 16:23:00",1,23500.00
"2017-06-29 16:24:00",1,27200.00
"2017-06-29 16:25:00",1,68400.00
"2017-06-29 16:27:00",2,127200.00
"2017-06-29 16:29:00",1,56000.00
"2017-06-29 16:30:00",5,459100.00
"2017-06-29 16:32:00",1,59100.00
"2017-06-29 16:33:00",1,23400.00
"2017-06-29 16:34:00",1,47100.00
"2017-06-29 16:35:00",1,6300.00
"2017-06-29 16:36:00",3,363400.00
"2017-06-29 16:37:00",2,67600.00
"2017-06-29 16:38:00",1,61500.00
"2017-06-29 16:39:00",1,23900.00
"2017-06-29 16:40:00",2,76500.00
"2017-06-29 16:41:00",1,44000.00
"2017-06-29 16:42:00",2,102800.00
"2017-06-29 16:43:00",2,261700.00
"2017-06-29 16:44:00",2,67100.00
"2017-06-29 16:45:00",3,121300.00
"2017-06-29 16:46:00",3,438500.00
"2017-06-29 16:47:00",2,86800.00
"2017-06-29 16:48:00",1,26800.00
"2017-06-29 16:49:00",1,19600.00
"2017-06-29 16:50:00",1,124200.00
"2017-06-29 16:52:00",2,119100.00
"2017-06-29 16:54:00",1,32800.00
"2017-06-29 16:56:00",3,197600.00
"2017-06-29 16:57:00",1,56000.00
"2017-06-29 17:00:00",4,266400.00
"2017-06-29 17:02:00",1,89700.00
"2017-06-29 17:04:00",4,211100.00
"2017-06-29 17:05:00",2,138700.00
"2017-06-29 17:06:00",1,13700.00
"2017-06-29 17:07:00",1,47700.00
"2017-06-29 17:08:00",1,173600.00
"2017-06-29 17:09:00",2,90600.00
"2017-06-29 17:10:00",1,45000.00
"2017-06-29 17:11:00",1,40800.00
"2017-06-29 17:12:00",2,58700.00
"2017-06-29 17:14:00",1,111600.00
"2017-06-29 17:15:00",2,103300.00
"2017-06-29 17:17:00",1,114800.00
"2017-06-29 17:18:00",2,64300.00
"2017-06-29 17:19:00",2,112400.00
"2017-06-29 17:20:00",2,141600.00
"2017-06-29 17:21:00",2,86400.00
"2017-06-29 17:23:00",4,228300.00
"2017-06-29 17:24:00",4,470300.00
"2017-06-29 17:25:00",1,106400.00
"2017-06-29 17:27:00",2,173700.00
"2017-06-29 17:28:00",1,96800.00
"2017-06-29 17:29:00",3,402300.00
"2017-06-29 17:30:00",1,15900.00
"2017-06-29 17:31:00",2,263000.00
"2017-06-29 17:33:00",2,158400.00
"2017-06-29 17:34:00",1,144000.00
"2017-06-29 17:35:00",2,217000.00
"2017-06-29 17:36:00",2,394800.00
"2017-06-29 17:37:00",1,11700.00
"2017-06-29 17:38:00",5,238700.00
"2017-06-29 17:39:00",1,37900.00
"2017-06-29 17:41:00",1,123000.00
"2017-06-29 17:43:00",3,122500.00
"2017-06-29 17:47:00",1,238900.00
"2017-06-29 17:52:00",3,499400.00
"2017-06-29 17:53:00",2,104800.00
"2017-06-29 17:55:00",3,171400.00
"2017-06-29 17:56:00",2,241900.00
"2017-06-29 17:57:00",2,126600.00
"2017-06-29 17:58:00",2,219600.00
"2017-06-29 17:59:00",1,66100.00
"2017-06-29 18:00:00",1,23200.00
"2017-06-29 18:01:00",3,182200.00
"2017-06-29 18:02:00",2,227600.00
"2017-06-29 18:03:00",2,149000.00
"2017-06-29 18:06:00",2,122000.00
"2017-06-29 18:07:00",1,56600.00
"2017-06-29 18:08:00",2,119100.00
"2017-06-29 18:09:00",1,21800.00
"2017-06-29 18:10:00",3,388600.00
"2017-06-29 18:11:00",2,153800.00
"2017-06-29 18:12:00",2,34000.00
"2017-06-29 18:13:00",2,61800.00
"2017-06-29 18:14:00",1,136700.00
"2017-06-29 18:15:00",1,102800.00
"2017-06-29 18:16:00",2,121200.00
"2017-06-29 18:17:00",1,123000.00
"2017-06-29 18:19:00",1,46400.00
"2017-06-29 18:20:00",1,30200.00
"2017-06-29 18:21:00",3,132900.00
"2017-06-29 18:23:00",2,80500.00
"2017-06-29 18:24:00",2,145300.00
"2017-06-29 18:25:00",2,81200.00
"2017-06-29 18:28:00",2,199500.00
"2017-06-29 18:29:00",2,85100.00
"2017-06-29 18:30:00",3,374200.00
"2017-06-29 18:31:00",2,98700.00
"2017-06-29 18:32:00",3,86800.00
"2017-06-29 18:33:00",3,180600.00
"2017-06-29 18:34:00",3,187000.00
"2017-06-29 18:36:00",1,317400.00
"2017-06-29 18:37:00",1,25000.00
"2017-06-29 18:39:00",1,20400.00
"2017-06-29 18:40:00",1,21500.00
"2017-06-29 18:42:00",1,31200.00
"2017-06-29 18:43:00",2,67600.00
"2017-06-29 18:44:00",1,56600.00
"2017-06-29 18:45:00",2,268900.00
"2017-06-29 18:46:00",1,174600.00
"2017-06-29 18:47:00",3,139900.00
"2017-06-29 18:48:00",3,238300.00
"2017-06-29 18:49:00",1,58200.00
"2017-06-29 18:50:00",1,88400.00
"2017-06-29 18:51:00",4,260700.00
"2017-06-29 18:52:00",2,52800.00
"2017-06-29 18:53:00",1,7400.00
"2017-06-29 18:54:00",3,348000.00
"2017-06-29 18:55:00",1,43200.00
"2017-06-29 18:56:00",3,306100.00
"2017-06-29 18:57:00",2,75200.00
"2017-06-29 18:58:00",3,257900.00
"2017-06-29 18:59:00",2,276400.00
"2017-06-29 19:00:00",1,76800.00
"2017-06-29 19:01:00",1,75800.00
"2017-06-29 19:02:00",1,48800.00
"2017-06-29 19:04:00",2,114000.00
"2017-06-29 19:05:00",2,121200.00
"2017-06-29 19:06:00",2,86900.00
"2017-06-29 19:07:00",2,206400.00
"2017-06-29 19:08:00",1,57500.00
"2017-06-29 19:09:00",2,434300.00
"2017-06-29 19:11:00",1,103000.00
"2017-06-29 19:12:00",3,371200.00
"2017-06-29 19:13:00",2,345200.00
"2017-06-29 19:14:00",1,53400.00
"2017-06-29 19:16:00",3,509800.00
"2017-06-29 19:17:00",1,26200.00
"2017-06-29 19:19:00",1,26000.00
"2017-06-29 19:20:00",2,205100.00
"2017-06-29 19:21:00",1,39000.00
"2017-06-29 19:22:00",2,32400.00
"2017-06-29 19:23:00",3,123600.00
"2017-06-29 19:25:00",1,93900.00
"2017-06-29 19:26:00",1,57300.00
"2017-06-29 19:27:00",1,20600.00
"2017-06-29 19:28:00",3,325800.00
"2017-06-29 19:29:00",2,135400.00
"2017-06-29 19:30:00",4,144300.00
"2017-06-29 19:31:00",1,47500.00
"2017-06-29 19:32:00",2,179800.00
"2017-06-29 19:33:00",2,55500.00
"2017-06-29 19:35:00",2,137200.00
"2017-06-29 19:36:00",1,23600.00
"2017-06-29 19:37:00",1,306200.00
"2017-06-29 19:38:00",1,176600.00
"2017-06-29 19:40:00",1,139300.00
"2017-06-29 19:41:00",2,241000.00
"2017-06-29 19:43:00",1,64600.00
"2017-06-29 19:44:00",2,240400.00
"2017-06-29 19:45:00",2,60200.00
"2017-06-29 19:48:00",1,393800.00
"2017-06-29 19:49:00",2,253000.00
"2017-06-29 19:50:00",6,647500.00
"2017-06-29 19:51:00",1,30400.00
"2017-06-29 19:52:00",4,186500.00
"2017-06-29 19:53:00",4,298600.00
"2017-06-29 19:55:00",2,84800.00
"2017-06-29 19:56:00",1,19600.00
"2017-06-29 19:57:00",1,68800.00
"2017-06-29 19:58:00",2,101600.00
"2017-06-29 20:00:00",1,40800.00
"2017-06-29 20:01:00",1,155600.00
"2017-06-29 20:02:00",2,142300.00
"2017-06-29 20:03:00",1,181700.00
"2017-06-29 20:04:00",3,224900.00
"2017-06-29 20:05:00",4,233200.00
"2017-06-29 20:06:00",2,168000.00
"2017-06-29 20:07:00",1,97600.00
"2017-06-29 20:08:00",1,48800.00
"2017-06-29 20:10:00",5,572500.00
"2017-06-29 20:11:00",2,185600.00
"2017-06-29 20:12:00",1,132200.00
"2017-06-29 20:13:00",1,72200.00
"2017-06-29 20:14:00",3,94400.00
"2017-06-29 20:18:00",2,73000.00
"2017-06-29 20:19:00",1,29600.00
"2017-06-29 20:20:00",1,61800.00
"2017-06-29 20:21:00",3,226100.00
"2017-06-29 20:22:00",2,190300.00
"2017-06-29 20:25:00",1,36200.00
"2017-06-29 20:26:00",3,154300.00
"2017-06-29 20:27:00",2,151800.00
"2017-06-29 20:28:00",2,202700.00
"2017-06-29 20:29:00",2,95000.00
"2017-06-29 20:30:00",6,393200.00
"2017-06-29 20:31:00",3,150300.00
"2017-06-29 20:32:00",1,52000.00
"2017-06-29 20:33:00",1,56000.00
"2017-06-29 20:34:00",1,19600.00
"2017-06-29 20:35:00",1,86400.00
"2017-06-29 20:36:00",1,44800.00
"2017-06-29 20:37:00",2,83600.00
"2017-06-29 20:38:00",2,52600.00
"2017-06-29 20:39:00",2,175700.00
"2017-06-29 20:41:00",2,157900.00
"2017-06-29 20:42:00",2,68400.00
"2017-06-29 20:43:00",2,107100.00
"2017-06-29 20:44:00",3,105800.00
"2017-06-29 20:45:00",1,44500.00
"2017-06-29 20:46:00",1,100600.00
"2017-06-29 20:47:00",1,75500.00
"2017-06-29 20:48:00",2,48800.00
"2017-06-29 20:54:00",1,92900.00
"2017-06-29 20:56:00",1,56000.00
"2017-06-29 20:57:00",2,121400.00
"2017-06-29 20:58:00",1,61800.00
"2017-06-29 21:00:00",2,138800.00
"2017-06-29 21:05:00",1,12600.00
"2017-06-29 21:06:00",2,108600.00
"2017-06-29 21:09:00",2,106300.00
"2017-06-29 21:10:00",1,34800.00
"2017-06-29 21:11:00",1,312000.00
"2017-06-29 21:12:00",1,43600.00
"2017-06-29 21:13:00",1,29600.00
"2017-06-29 21:14:00",2,624600.00
"2017-06-29 21:15:00",1,58900.00
"2017-06-29 21:16:00",2,130000.00
"2017-06-29 21:17:00",1,16400.00
"2017-06-29 21:19:00",2,89600.00
"2017-06-29 21:21:00",2,163200.00
"2017-06-29 21:22:00",1,57500.00
"2017-06-29 21:23:00",2,34700.00
"2017-06-29 21:27:00",2,69600.00
"2017-06-29 21:28:00",4,117700.00
"2017-06-29 21:30:00",3,309300.00
"2017-06-29 21:31:00",3,106100.00
"2017-06-29 21:32:00",1,6600.00
"2017-06-29 21:33:00",2,100700.00
"2017-06-29 21:34:00",1,12000.00
"2017-06-29 21:35:00",3,123300.00
"2017-06-29 21:36:00",2,144400.00
"2017-06-29 21:37:00",1,80300.00
"2017-06-29 21:39:00",1,56000.00
"2017-06-29 21:40:00",1,39800.00
"2017-06-29 21:43:00",1,6000.00
"2017-06-29 21:44:00",2,82600.00
"2017-06-29 21:45:00",2,140800.00
"2017-06-29 21:46:00",3,312300.00
"2017-06-29 21:48:00",2,70900.00
"2017-06-29 21:49:00",2,52200.00
"2017-06-29 21:51:00",1,132800.00
"2017-06-29 21:52:00",1,135400.00
"2017-06-29 21:53:00",1,98400.00
"2017-06-29 21:54:00",1,18000.00
"2017-06-29 21:55:00",2,140800.00
"2017-06-29 21:57:00",1,44000.00
"2017-06-29 21:58:00",2,270400.00
"2017-06-29 21:59:00",1,83000.00
"2017-06-29 22:00:00",1,18800.00
"2017-06-29 22:01:00",1,38400.00
"2017-06-29 22:02:00",1,31400.00
"2017-06-29 22:03:00",5,170300.00
"2017-06-29 22:05:00",2,103200.00
"2017-06-29 22:06:00",1,26800.00
"2017-06-29 22:07:00",2,123800.00
"2017-06-29 22:08:00",3,213200.00
"2017-06-29 22:11:00",2,141800.00
"2017-06-29 22:12:00",2,78400.00
"2017-06-29 22:13:00",3,126700.00
"2017-06-29 22:19:00",1,56600.00
"2017-06-29 22:21:00",1,56600.00
"2017-06-29 22:22:00",2,152000.00
"2017-06-29 22:23:00",1,6700.00
"2017-06-29 22:24:00",4,657700.00
"2017-06-29 22:25:00",3,129800.00
"2017-06-29 22:27:00",1,178000.00
"2017-06-29 22:28:00",2,211600.00
"2017-06-29 22:30:00",4,361700.00
"2017-06-29 22:32:00",3,193600.00
"2017-06-29 22:33:00",2,116100.00
"2017-06-29 22:34:00",2,108600.00
"2017-06-29 22:35:00",3,157100.00
"2017-06-29 22:36:00",1,76800.00
"2017-06-29 22:37:00",1,67200.00
"2017-06-29 22:38:00",1,170400.00
"2017-06-29 22:39:00",1,129500.00
"2017-06-29 22:40:00",2,70700.00
"2017-06-29 22:41:00",2,209200.00
"2017-06-29 22:42:00",1,13700.00
"2017-06-29 22:44:00",1,46200.00
"2017-06-29 22:45:00",3,155700.00
"2017-06-29 22:46:00",1,62000.00
"2017-06-29 22:47:00",3,379500.00
"2017-06-29 22:48:00",1,93900.00
"2017-06-29 22:50:00",1,94800.00
"2017-06-29 22:52:00",1,406200.00
"2017-06-29 22:53:00",1,406700.00
"2017-06-29 22:54:00",2,106400.00
"2017-06-29 22:55:00",1,25200.00
"2017-06-29 22:56:00",1,18000.00
"2017-06-29 22:57:00",1,81600.00
"2017-06-29 22:58:00",2,157400.00
"2017-06-29 22:59:00",3,139800.00
"2017-06-29 23:02:00",2,170400.00
"2017-06-29 23:03:00",2,318700.00
"2017-06-29 23:05:00",1,116800.00
"2017-06-29 23:06:00",3,286200.00
"2017-06-29 23:08:00",5,438000.00
"2017-06-29 23:09:00",1,25600.00
"2017-06-29 23:10:00",2,193100.00
"2017-06-29 23:11:00",1,26000.00
"2017-06-29 23:12:00",2,254000.00
"2017-06-29 23:13:00",2,169400.00
"2017-06-29 23:14:00",1,32200.00
"2017-06-29 23:15:00",1,78300.00
"2017-06-29 23:16:00",1,30200.00
"2017-06-29 23:17:00",1,42800.00
"2017-06-29 23:18:00",1,87100.00
"2017-06-29 23:19:00",1,134700.00
"2017-06-29 23:22:00",1,57500.00
"2017-06-29 23:24:00",1,35200.00
"2017-06-29 23:25:00",1,54000.00
"2017-06-29 23:26:00",1,169900.00
"2017-06-29 23:27:00",2,156200.00
"2017-06-29 23:28:00",3,276200.00
"2017-06-29 23:29:00",3,206500.00
"2017-06-29 23:30:00",3,348600.00
"2017-06-29 23:32:00",1,23100.00
"2017-06-29 23:33:00",1,28000.00
"2017-06-29 23:35:00",1,399600.00
"2017-06-29 23:36:00",1,19600.00
"2017-06-29 23:40:00",2,146000.00
"2017-06-29 23:41:00",3,131600.00
"2017-06-29 23:42:00",1,73600.00
"2017-06-29 23:43:00",3,216800.00
"2017-06-29 23:44:00",3,316600.00
"2017-06-29 23:45:00",1,36200.00
"2017-06-29 23:46:00",2,143500.00
"2017-06-29 23:47:00",1,16400.00
"2017-06-29 23:48:00",1,249200.00
"2017-06-29 23:49:00",2,23200.00
"2017-06-29 23:50:00",5,203200.00
"2017-06-29 23:52:00",1,137800.00
"2017-06-29 23:53:00",4,522600.00
"2017-06-29 23:54:00",4,281000.00
"2017-06-29 23:55:00",1,46300.00
"2017-06-29 23:56:00",1,14800.00
"2017-06-29 23:57:00",1,68400.00
"2017-06-29 23:58:00",6,715400.00
"2017-06-30 00:00:00",3,207900.00
"2017-06-30 00:01:00",1,432600.00
"2017-06-30 00:02:00",1,41200.00
"2017-06-30 00:04:00",1,61800.00
"2017-06-30 00:07:00",3,258600.00
"2017-06-30 00:08:00",1,169900.00
"2017-06-30 00:09:00",1,48800.00
"2017-06-30 00:10:00",2,114800.00
"2017-06-30 00:11:00",3,208400.00
"2017-06-30 00:12:00",4,206300.00
"2017-06-30 00:13:00",2,107300.00
"2017-06-30 00:14:00",4,325300.00
"2017-06-30 00:16:00",1,90400.00
"2017-06-30 00:18:00",1,16400.00
"2017-06-30 00:19:00",2,69900.00
"2017-06-30 00:21:00",2,203900.00
"2017-06-30 00:22:00",1,12400.00
"2017-06-30 00:23:00",1,66600.00
"2017-06-30 00:24:00",3,140300.00
"2017-06-30 00:26:00",1,23200.00
"2017-06-30 00:27:00",2,93000.00
"2017-06-30 00:28:00",1,51900.00
"2017-06-30 00:29:00",5,224500.00
"2017-06-30 00:31:00",3,177600.00
"2017-06-30 00:32:00",1,71900.00
"2017-06-30 00:34:00",1,24300.00
"2017-06-30 00:35:00",1,6000.00
"2017-06-30 00:36:00",1,75600.00
"2017-06-30 00:37:00",1,6300.00
"2017-06-30 00:38:00",1,108100.00
"2017-06-30 00:40:00",4,344500.00
"2017-06-30 00:42:00",2,399300.00
"2017-06-30 00:43:00",2,237800.00
"2017-06-30 00:44:00",1,72000.00
"2017-06-30 00:45:00",1,60300.00
"2017-06-30 00:49:00",4,212600.00
"2017-06-30 00:50:00",2,359800.00
"2017-06-30 00:51:00",2,91900.00
"2017-06-30 00:52:00",1,24300.00
"2017-06-30 00:53:00",2,142400.00
"2017-06-30 00:55:00",1,48800.00
"2017-06-30 00:57:00",2,55300.00
"2017-06-30 00:58:00",2,166900.00
"2017-06-30 00:59:00",1,23600.00
"2017-06-30 01:00:00",1,78300.00
"2017-06-30 01:02:00",1,13400.00
"2017-06-30 01:04:00",2,64300.00
"2017-06-30 01:06:00",1,38800.00
"2017-06-30 01:07:00",2,77300.00
"2017-06-30 01:09:00",1,25800.00
"2017-06-30 01:10:00",4,388800.00
"2017-06-30 01:11:00",1,55800.00
"2017-06-30 01:12:00",3,344500.00
"2017-06-30 01:13:00",3,330500.00
"2017-06-30 01:14:00",2,101600.00
"2017-06-30 01:15:00",1,42800.00
"2017-06-30 01:17:00",1,32400.00
"2017-06-30 01:19:00",7,323900.00
"2017-06-30 01:20:00",3,85400.00
"2017-06-30 01:22:00",2,318100.00
"2017-06-30 01:23:00",5,307100.00
"2017-06-30 01:26:00",3,266500.00
"2017-06-30 01:27:00",2,120900.00
"2017-06-30 01:28:00",2,101700.00
"2017-06-30 01:29:00",2,631400.00
"2017-06-30 01:31:00",1,32800.00
"2017-06-30 01:32:00",1,57400.00
"2017-06-30 01:33:00",1,26600.00
"2017-06-30 01:34:00",4,185000.00
"2017-06-30 01:37:00",2,101300.00
"2017-06-30 01:38:00",3,122600.00
"2017-06-30 01:39:00",4,567200.00
"2017-06-30 01:40:00",3,171400.00
"2017-06-30 01:42:00",1,36200.00
"2017-06-30 01:43:00",1,23200.00
"2017-06-30 01:44:00",2,86700.00
"2017-06-30 01:45:00",3,133900.00
"2017-06-30 01:46:00",3,147800.00
"2017-06-30 01:48:00",1,111600.00
"2017-06-30 01:50:00",3,288100.00
"2017-06-30 01:51:00",3,118600.00
"2017-06-30 01:52:00",1,57500.00
"2017-06-30 01:53:00",1,43600.00
"2017-06-30 01:54:00",2,156200.00
"2017-06-30 01:55:00",2,195200.00
"2017-06-30 01:56:00",2,151100.00
"2017-06-30 01:57:00",4,161200.00
"2017-06-30 01:58:00",5,336500.00
"2017-06-30 01:59:00",1,133200.00
"2017-06-30 02:00:00",2,198100.00
"2017-06-30 02:01:00",4,237000.00
"2017-06-30 02:02:00",3,117400.00
"2017-06-30 02:03:00",1,114700.00
"2017-06-30 02:04:00",1,6000.00
"2017-06-30 02:05:00",2,87000.00
"2017-06-30 02:06:00",1,55500.00
"2017-06-30 02:09:00",1,30900.00
"2017-06-30 02:10:00",1,52000.00
"2017-06-30 02:11:00",4,119400.00
"2017-06-30 02:12:00",3,276500.00
"2017-06-30 02:13:00",3,225900.00
"2017-06-30 02:14:00",5,520500.00
"2017-06-30 02:15:00",3,110100.00
"2017-06-30 02:16:00",3,238800.00
"2017-06-30 02:17:00",1,24600.00
"2017-06-30 02:18:00",1,46000.00
"2017-06-30 02:19:00",4,418400.00
"2017-06-30 02:21:00",4,627800.00
"2017-06-30 02:22:00",1,229000.00
"2017-06-30 02:23:00",1,12400.00
"2017-06-30 02:24:00",1,36200.00
"2017-06-30 02:26:00",2,34800.00
"2017-06-30 02:27:00",2,71800.00
"2017-06-30 02:28:00",1,185000.00
"2017-06-30 02:29:00",1,105600.00
"2017-06-30 02:30:00",1,30000.00
"2017-06-30 02:31:00",1,31600.00
"2017-06-30 02:32:00",1,28800.00
"2017-06-30 02:33:00",2,212500.00
"2017-06-30 02:34:00",1,23200.00
"2017-06-30 02:36:00",2,63200.00
"2017-06-30 02:37:00",3,489900.00
"2017-06-30 02:38:00",4,342800.00
"2017-06-30 02:39:00",1,39900.00
"2017-06-30 02:40:00",4,759400.00
"2017-06-30 02:41:00",2,106800.00
"2017-06-30 02:42:00",2,72000.00
"2017-06-30 02:43:00",3,102000.00
"2017-06-30 02:44:00",1,64800.00
"2017-06-30 02:45:00",2,224400.00
"2017-06-30 02:46:00",2,118400.00
"2017-06-30 02:48:00",6,827000.00
"2017-06-30 02:50:00",1,101100.00
"2017-06-30 02:51:00",3,214700.00
"2017-06-30 02:52:00",3,81400.00
"2017-06-30 02:53:00",2,107800.00
"2017-06-30 02:54:00",2,158800.00
"2017-06-30 02:55:00",1,48800.00
"2017-06-30 02:57:00",1,14800.00
"2017-06-30 02:59:00",3,170200.00
"2017-06-30 03:01:00",1,96800.00
"2017-06-30 03:02:00",3,222000.00
"2017-06-30 03:03:00",3,331400.00
"2017-06-30 03:04:00",3,445900.00
"2017-06-30 03:05:00",2,425300.00
"2017-06-30 03:07:00",3,115600.00
"2017-06-30 03:09:00",2,188100.00
"2017-06-30 03:10:00",1,66400.00
"2017-06-30 03:11:00",3,326100.00
"2017-06-30 03:12:00",2,184800.00
"2017-06-30 03:13:00",2,100100.00
"2017-06-30 03:14:00",2,256700.00
"2017-06-30 03:15:00",5,244300.00
"2017-06-30 03:16:00",1,40900.00
