flight_id,flight_no,departure_delay_minutes
11539,PG0303,5
11542,PG0303,1
11543,PG0303,2
11544,PG0303,1
11547,PG0303,3
11551,PG0303,197
11553,PG0303,4
11556,PG0303,4
11557,PG0303,3
11559,PG0303,6
11560,PG0303,4
11562,PG0203,2
11563,PG0203,4
11565,PG0203,5
11570,PG0203,3
11572,PG0203,3
11575,PG0203,5
11577,PG0203,212
11580,PG0203,2
11581,PG0203,4
11582,PG0203,2
11583,PG0203,3
11585,PG0203,1
11586,PG0203,1
11592,PG0203,3
11593,PG0203,3
11594,PG0203,2
11596,PG0203,1
11597,PG0203,4
11598,PG0203,3
11600,PG0203,3
11601,PG0203,1
11603,PG0203,185
11605,PG0203,3
11606,PG0203,1
11607,PG0203,2
11610,PG0203,3
11616,PG0203,1
11623,PG0508,5
11624,PG0508,2
11625,PG0508,2
11626,PG0508,3
11629,PG0508,4
11630,PG0508,1
11634,PG0508,3
11636,PG0508,1
11637,PG0508,2
11638,PG0508,1
11639,PG0508,2
11640,PG0508,4
11642,PG0508,2
11646,PG0508,3
11649,PG0508,3
11650,PG0508,2
11654,PG0508,1
11660,PG0508,1
11661,PG0508,2
11662,PG0508,6
11665,PG0508,2
11667,PG0508,3
11670,PG0508,2
11671,PG0508,4
11672,PG0508,1
11674,PG0508,2
11677,PG0508,4
11679,PG0508,1
11681,PG0508,5
11682,PG0508,7
11683,PG0508,1
11685,PG0609,5
11686,PG0610,3
11692,PG0609,6
11693,PG0610,1
11694,PG0609,2
11695,PG0610,7
11696,PG0609,2
11699,PG0609,7
11700,PG0610,1
11708,PG0610,2
11709,PG0609,2
11711,PG0609,3
11712,PG0609,3
11713,PG0610,6
11714,PG0610,2
11716,PG0610,2
11721,PG0609,1
11722,PG0610,2
11723,PG0609,1
11724,PG0609,4
11725,PG0610,1
11731,PG0610,3
11732,PG0609,2
11738,PG0609,3
11739,PG0610,4
11742,PG0610,4
11743,PG0609,1
11744,PG0610,3
11746,PG0609,3
11747,PG0610,3
11753,PG0610,2
11754,PG0609,2
11755,PG0609,4
11756,PG0610,5
11758,PG0610,3
11759,PG0609,3
11763,PG0609,4
11764,PG0610,214
11766,PG0610,202
11767,PG0609,2
11768,PG0610,5
11774,PG0610,3
11775,PG0609,4
11777,PG0610,2
11781,PG0609,4
11782,PG0610,5
11783,PG0609,2
11784,PG0610,1
11787,PG0609,4
11788,PG0610,4
11790,PG0609,189
11797,PG0610,194
11798,PG0609,3
11799,PG0609,1
11800,PG0610,5
11801,PG0609,2
11803,PG0610,4
11808,PG0579,1
11809,PG0579,6
11811,PG0579,3
11812,PG0579,5
11816,PG0446,3
11822,PG0446,3
11823,PG0446,4
11824,PG0446,3
11825,PG0446,2
11826,PG0446,3
11827,PG0446,3
11828,PG0446,4
11836,PG0498,6
11837,PG0498,4
11838,PG0498,1
11843,PG0498,3
11844,PG0498,3
11845,PG0498,2
11846,PG0498,2
11848,PG0498,3
11850,PG0498,6
11851,PG0498,4
11853,PG0498,3
11854,PG0498,2
11855,PG0498,5
11860,PG0498,2
11864,PG0498,4
11865,PG0498,5
11866,PG0498,2
11867,PG0498,6
11869,PG0498,2
11871,PG0498,187
11874,PG0498,3
11877,PG0498,1
11879,PG0498,4
11882,PG0498,2
11885,PG0498,3
11886,PG0498,4
11887,PG0498,2
11888,PG0498,5
11889,PG0498,5
11891,PG0498,3
11892,PG0498,5
11897,PG0525,2
11898,PG0525,1
11900,PG0525,232
11901,PG0525,1
11902,PG0525,1
11903,PG0525,6
11907,PG0525,5
11910,PG0525,6
11912,PG0039,195
11915,PG0039,5
11916,PG0039,4
11918,PG0039,2
11925,PG0039,2
11926,PG0039,1
11927,PG0039,3
11928,PG0039,5
11930,PG0039,2
11931,PG0039,5
11934,PG0039,4
11937,PG0039,1
11939,PG0039,4
11940,PG0039,4
11942,PG0039,2
11943,PG0039,4
11944,PG0039,10
11945,PG0039,5
11946,PG0039,3
11947,PG0039,3
11951,PG0039,6
11953,PG0039,2
11954,PG0039,5
11964,PG0039,4
11965,PG0039,1
11967,PG0039,3
11971,PG0039,4
11973,PG0621,2
11975,PG0621,1
11978,PG0621,5
11979,PG0621,1
11982,PG0621,4
11983,PG0621,3
11987,PG0621,1
11989,PG0621,1
11990,PG0621,7
11992,PG0621,5
11993,PG0621,2
11994,PG0621,3
11995,PG0621,3
11997,PG0621,4
12002,PG0621,6
12003,PG0621,4
12007,PG0621,170
12008,PG0621,4
12009,PG0621,4
12011,PG0621,1
12013,PG0621,1
12014,PG0621,2
12015,PG0621,2
12017,PG0621,9
12023,PG0621,1
12024,PG0621,208
12026,PG0621,3
12028,PG0621,6
12029,PG0621,4
12030,PG0621,5
12032,PG0621,4
12033,PG0274,3
12034,PG0274,3
12035,PG0274,5
12041,PG0274,3
12046,PG0274,6
12054,PG0274,2
12055,PG0274,2
12060,PG0274,5
12061,PG0274,4
12062,PG0274,5
12063,PG0274,2
12064,PG0274,3
12066,PG0274,5
12068,PG0274,2
12072,PG0274,6
12074,PG0274,3
12076,PG0274,4
12077,PG0274,4
12080,PG0274,3
12081,PG0274,3
12082,PG0274,1
12083,PG0274,1
12084,PG0274,2
12085,PG0274,8
12086,PG0274,2
12087,PG0274,2
12088,PG0274,3
12089,PG0274,4
12091,PG0274,1
12093,PG0274,4
12095,PG0675,1
12096,PG0675,6
12097,PG0675,2
12098,PG0675,3
12100,PG0675,198
12101,PG0675,186
12104,PG0675,6
12105,PG0675,3
12106,PG0675,4
12107,PG0675,1
12113,PG0675,3
12114,PG0675,2
12115,PG0675,1
12118,PG0675,5
12119,PG0675,2
12125,PG0675,6
12127,PG0675,4
12131,PG0675,6
12132,PG0675,2
12133,PG0675,2
12134,PG0675,3
12135,PG0675,4
12136,PG0675,3
12137,PG0675,2
12138,PG0675,4
12139,PG0675,2
12143,PG0675,6
12145,PG0675,3
12146,PG0675,5
12151,PG0675,3
12155,PG0184,4
12156,PG0184,3
12157,PG0184,6
12159,PG0184,1
12160,PG0184,3
12164,PG0184,3
12165,PG0184,2
12167,PG0184,4
12168,PG0184,2
12169,PG0184,4
12171,PG0184,2
12172,PG0184,3
12174,PG0184,166
12181,PG0184,1
12184,PG0184,3
12188,PG0184,3
12189,PG0184,189
12192,PG0184,6
12193,PG0184,3
12194,PG0184,2
12197,PG0184,6
12201,PG0184,3
12205,PG0184,4
12206,PG0184,180
12208,PG0184,2
12211,PG0184,8
12212,PG0184,6
12213,PG0184,4
12215,PG0184,7
12216,PG0097,2
12219,PG0097,4
12221,PG0097,186
12222,PG0097,5
12223,PG0097,4
12225,PG0097,6
12227,PG0097,3
12230,PG0097,3
12233,PG0097,1
12234,PG0097,2
12235,PG0097,3
12237,PG0097,3
12238,PG0097,3
12240,PG0097,3
12243,PG0097,6
12244,PG0097,5
12246,PG0097,2
12248,PG0097,3
12250,PG0097,5
12251,PG0097,4
12254,PG0097,2
12255,PG0097,204
12257,PG0097,4
12260,PG0097,3
12262,PG0097,2
12263,PG0097,1
12265,PG0097,3
12266,PG0097,5
12270,PG0097,2
12271,PG0097,1
12276,PG0097,2
12277,PG0545,7
12278,PG0545,178
12282,PG0545,5
12283,PG0545,4
12284,PG0545,7
12285,PG0545,4
12286,PG0545,4
12290,PG0545,1
12293,PG0545,2
12296,PG0259,1
12297,PG0259,4
12298,PG0259,158
12299,PG0259,1
12300,PG0259,2
12302,PG0259,3
12303,PG0259,1
12304,PG0259,6
12305,PG0259,4
12310,PG0259,2
12312,PG0259,3
12319,PG0259,1
12325,PG0191,1
12326,PG0190,1
12328,PG0191,6
12329,PG0190,6
12332,PG0190,170
12333,PG0191,2
12337,PG0190,7
12338,PG0191,3
12344,PG0191,3
12345,PG0190,2
12346,PG0191,2
12347,PG0190,3
12348,PG0191,2
12349,PG0190,2
12350,PG0191,2
12351,PG0190,4
12356,PG0190,2
12357,PG0191,2
12358,PG0191,4
12359,PG0190,5
12360,PG0190,2
12361,PG0191,2
12363,PG0190,1
12364,PG0191,215
12365,PG0191,3
12367,PG0191,2
12368,PG0190,3
12378,PG0190,4
12379,PG0191,3
12380,PG0191,1
12381,PG0190,4
12382,PG0191,2
12384,PG0190,5
12386,PG0191,3
12387,PG0190,4
12389,PG0190,2
12391,PG0190,2
12392,PG0191,201
12393,PG0190,6
12396,PG0191,3
12399,PG0190,2
12401,PG0191,2
12402,PG0190,4
12405,PG0190,2
12406,PG0191,3
12407,PG0190,5
12408,PG0191,2
12411,PG0191,2
12412,PG0190,1
12413,PG0191,3
12415,PG0190,2
12419,PG0190,1
12422,PG0191,2
12423,PG0190,3
12424,PG0191,4
12427,PG0190,2
12428,PG0191,4
12429,PG0190,3
12430,PG0191,2
12437,PG0191,3
12438,PG0190,2
12444,PG0672,4
12445,PG0672,2
12446,PG0672,1
12447,PG0672,4
12450,PG0672,1
12453,PG0672,2
12459,PG0672,196
12460,PG0672,3
12464,PG0672,5
12466,PG0672,9
12467,PG0672,4
12470,PG0672,1
12473,PG0672,5
12474,PG0672,2
12475,PG0672,2
12477,PG0672,2
12480,PG0672,4
12481,PG0672,4
12482,PG0672,5
12483,PG0672,3
12484,PG0672,2
12485,PG0672,3
12486,PG0672,170
12489,PG0672,7
12490,PG0672,5
12492,PG0672,1
12494,PG0672,6
12495,PG0672,4
12496,PG0672,7
12498,PG0672,3
12500,PG0672,2
12503,PG0504,6
12504,PG0504,2
12507,PG0504,3
12510,PG0504,2
12519,PG0504,2
12522,PG0504,3
12523,PG0504,1
12524,PG0504,2
12526,PG0504,2
12527,PG0504,3
12528,PG0504,4
12529,PG0504,4
12532,PG0504,6
12533,PG0504,4
12534,PG0504,1
12535,PG0504,3
12536,PG0504,2
12539,PG0504,3
12540,PG0504,3
12543,PG0504,7
12544,PG0504,5
12547,PG0504,1
12548,PG0504,1
12549,PG0504,3
12553,PG0504,4
12554,PG0504,5
12555,PG0504,3
12556,PG0504,5
12560,PG0504,4
12566,PG0172,2
12571,PG0172,3
12572,PG0172,5
12574,PG0172,189
12575,PG0172,4
12576,PG0172,3
12577,PG0172,7
12578,PG0172,3
12579,PG0172,1
12583,PG0478,4
12584,PG0478,2
12587,PG0478,3
12588,PG0478,2
12589,PG0478,5
12591,PG0478,3
12595,PG0478,4
12599,PG0478,5
12600,PG0478,4
12603,PG0478,1
12606,PG0478,1
12609,PG0478,2
12610,PG0478,7
12614,PG0478,2
12615,PG0478,6
12618,PG0478,5
12619,PG0478,4
12621,PG0478,1
12622,PG0478,2
12625,PG0478,3
12628,PG0478,2
12629,PG0478,3
12630,PG0478,4
12633,PG0478,3
12635,PG0478,1
12637,PG0478,1
12639,PG0478,2
12640,PG0478,4
12641,PG0478,1
12642,PG0217,2
12643,PG0217,4
12644,PG0217,2
12645,PG0217,1
12646,PG0217,2
12649,PG0217,2
12652,PG0217,1
12657,PG0217,4
12658,PG0217,1
12659,PG0217,3
12663,PG0217,5
12665,PG0217,5
12666,PG0217,3
12668,PG0217,2
12671,PG0217,5
12674,PG0217,3
12676,PG0217,1
12677,PG0217,3
12678,PG0217,2
12679,PG0217,4
12680,PG0217,6
12684,PG0217,2
12688,PG0217,3
12690,PG0217,2
12691,PG0217,4
12692,PG0217,3
12693,PG0217,5
12697,PG0217,5
12699,PG0217,5
12703,PG0130,1
12706,PG0130,5
12707,PG0130,6
12709,PG0130,215
12710,PG0130,3
12712,PG0130,1
12714,PG0130,2
12715,PG0130,1
12717,PG0130,1
12718,PG0130,3
12719,PG0130,3
12720,PG0130,4
12721,PG0130,3
12722,PG0130,3
12723,PG0130,1
12725,PG0130,5
12727,PG0130,3
12730,PG0130,5
12732,PG0130,5
12734,PG0130,193
12738,PG0130,1
12742,PG0130,4
12754,PG0130,5
12755,PG0130,6
12756,PG0130,3
12759,PG0130,3
12761,PG0130,3
12768,PG0521,2
12769,PG0521,2
12770,PG0521,4
12771,PG0521,4
12774,PG0521,3
12778,PG0521,3
12779,PG0521,4
12782,PG0521,156
12783,PG0521,3
12785,PG0521,2
12786,PG0521,1
12790,PG0521,191
12791,PG0521,4
12793,PG0521,1
12794,PG0521,3
12795,PG0521,2
12797,PG0521,2
12798,PG0521,2
12800,PG0521,3
12802,PG0521,3
12805,PG0521,1
12806,PG0521,6
12809,PG0521,213
12811,PG0521,4
12812,PG0521,1
12813,PG0521,7
12814,PG0521,5
12820,PG0521,1
12821,PG0521,178
12824,PG0521,3
12826,PG0215,4
12828,PG0215,5
12829,PG0214,5
12832,PG0214,5
12834,PG0214,4
12838,PG0215,3
12840,PG0214,5
12842,PG0215,5
12844,PG0215,1
12845,PG0214,3
12846,PG0214,2
12847,PG0215,4
12849,PG0215,2
12852,PG0214,3
12854,PG0214,2
12858,PG0214,4
12863,PG0214,5
12866,PG0215,4
12867,PG0215,2
12869,PG0214,2
12870,PG0214,5
12872,PG0214,2
12874,PG0215,232
12876,PG0214,4
12877,PG0214,2
12881,PG0214,5
12884,PG0214,4
12885,PG0214,5
12887,PG0215,2
12888,PG0215,5
12889,PG0214,1
12891,PG0214,3
12892,PG0215,2
12894,PG0215,1
12895,PG0215,1
12896,PG0215,3
12897,PG0214,6
12898,PG0214,2
12899,PG0215,6
12900,PG0215,1
12905,PG0214,6
12907,PG0214,6
12914,PG0215,1
12920,PG0215,7
12921,PG0215,3
12922,PG0215,5
12923,PG0215,1
12924,PG0214,1
12926,PG0215,2
12928,PG0215,2
12932,PG0215,2
12934,PG0215,2
12936,PG0215,3
12939,PG0215,201
12940,PG0214,6
12941,PG0214,5
12942,PG0215,5
12943,PG0214,161
12946,PG0214,212
12949,PG0318,195
12950,PG0318,167
12953,PG0318,4
12954,PG0318,2
12955,PG0318,1
12958,PG0318,2
12962,PG0318,2
12963,PG0318,5
12965,PG0318,2
12966,PG0318,3
12967,PG0318,3
12968,PG0318,7
12969,PG0318,4
12970,PG0318,2
12972,PG0318,1
12973,PG0318,1
12975,PG0318,5
12977,PG0318,9
12980,PG0318,3
12982,PG0318,5
12984,PG0318,3
12985,PG0318,1
12988,PG0318,3
12989,PG0318,4
12990,PG0318,3
12991,PG0318,4
13001,PG0318,2
13002,PG0318,2
13003,PG0318,3
13005,PG0318,5
13007,PG0318,2
13008,PG0612,6
13009,PG0612,1
13010,PG0612,3
13015,PG0611,7
13016,PG0611,2
13019,PG0611,4
13022,PG0611,4
13023,PG0612,2
13026,PG0612,3
13027,PG0611,4
13028,PG0611,5
13030,PG0611,9
13031,PG0611,3
13034,PG0612,5
13039,PG0611,2
13040,PG0612,2
13041,PG0611,1
13043,PG0612,2
13044,PG0611,3
13045,PG0612,4
13046,PG0611,7
13047,PG0612,1
13048,PG0611,6
13054,PG0612,3
13055,PG0612,4
13056,PG0612,2
13058,PG0612,1
13059,PG0611,206
13062,PG0612,5
13063,PG0611,2
13064,PG0611,7
13068,PG0612,4
13079,PG0611,1
13080,PG0611,2
13081,PG0611,5
13082,PG0612,2
13083,PG0611,5
13085,PG0612,2
13091,PG0611,3
13092,PG0612,2
13096,PG0611,2
13098,PG0612,1
13101,PG0612,2
13103,PG0611,4
13104,PG0611,1
13108,PG0612,3
13109,PG0612,4
13110,PG0612,6
13111,PG0612,4
13112,PG0611,4
13116,PG0611,2
13117,PG0611,2
13118,PG0612,1
13121,PG0612,3
13122,PG0611,1
13123,PG0612,2
13125,PG0612,1
13131,PG0307,1
13132,PG0307,1
13134,PG0307,3
13135,PG0307,5
13137,PG0307,5
13139,PG0307,2
13142,PG0307,4
13144,PG0307,7
13145,PG0307,5
13147,PG0307,3
13148,PG0307,5
13149,PG0307,3
13153,PG0307,4
13155,PG0307,8
13159,PG0307,2
13161,PG0307,2
13163,PG0307,3
13165,PG0307,2
13166,PG0307,4
13168,PG0307,2
13170,PG0307,193
13172,PG0307,3
13173,PG0307,2
13174,PG0307,2
13175,PG0307,2
13177,PG0307,1
13178,PG0307,3
13181,PG0307,4
13183,PG0307,5
13186,PG0307,4
13188,PG0307,1
13191,PG0557,1
13193,PG0557,4
13194,PG0557,1
13196,PG0557,3
13201,PG0122,4
13202,PG0122,3
13204,PG0122,2
13206,PG0122,2
13207,PG0122,2
13210,PG0122,3
13213,PG0122,5
13214,PG0122,2
13215,PG0122,191
13216,PG0122,4
13220,PG0122,3
13221,PG0122,3
13224,PG0122,4
13228,PG0635,3
13229,PG0635,1
13230,PG0635,7
13231,PG0635,3
13235,PG0527,7
13236,PG0527,2
13239,PG0527,2
13240,PG0527,1
13241,PG0527,2
13242,PG0527,3
13244,PG0527,2
13245,PG0527,2
13249,PG0527,6
13252,PG0693,2
13253,PG0693,2
13254,PG0693,1
13256,PG0693,2
13259,PG0485,2
13260,PG0485,2
13263,PG0484,3
13265,PG0484,3
13267,PG0484,6
13271,PG0485,5
13272,PG0484,3
13273,PG0485,3
13274,PG0485,3
13277,PG0485,2
13279,PG0484,1
13280,PG0485,2
13281,PG0485,3
13283,PG0485,2
13285,PG0485,5
13289,PG0484,3
13290,PG0485,2
13291,PG0484,2
13297,PG0485,2
13298,PG0485,3
13299,PG0484,6
13305,PG0485,5
13308,PG0484,4
13309,PG0484,6
13310,PG0484,4
13311,PG0485,2
13312,PG0485,2
13315,PG0484,3
13320,PG0485,2
13323,PG0484,1
13325,PG0485,1
13331,PG0485,1
13332,PG0484,2
13334,PG0484,6
13335,PG0485,6
13336,PG0485,2
13337,PG0484,5
13341,PG0485,1
13344,PG0484,2
13345,PG0484,1
13346,PG0484,2
13348,PG0484,4
13350,PG0485,3
13351,PG0484,2
13352,PG0485,7
13353,PG0485,5
13354,PG0484,2
13355,PG0485,3
13357,PG0484,5
13358,PG0485,3
13360,PG0484,3
13362,PG0484,5
13365,PG0485,2
13370,PG0484,3
13373,PG0484,3
13375,PG0484,3
13376,PG0485,5
13379,PG0485,6
13380,PG0484,3
13383,PG0559,4
13384,PG0559,1
13391,PG0559,4
13392,PG0559,3
13393,PG0559,1
13394,PG0559,2
13395,PG0559,2
13398,PG0559,2
13400,PG0559,3
13401,PG0559,3
13402,PG0559,3
13404,PG0559,1
13406,PG0559,2
13407,PG0559,1
13410,PG0559,2
13415,PG0559,4
13416,PG0559,3
13417,PG0559,2
13420,PG0559,6
13422,PG0559,4
13427,PG0559,1
13428,PG0559,4
13430,PG0559,6
13431,PG0559,5
13432,PG0559,5
13435,PG0559,4
13437,PG0559,3
13438,PG0559,4
13439,PG0559,176
13443,PG0530,5
13444,PG0530,6
13448,PG0530,3
13450,PG0530,2
13451,PG0530,2
13454,PG0530,1
13458,PG0530,4
13461,PG0530,5
13463,PG0530,3
13464,PG0530,2
13465,PG0530,2
13466,PG0530,7
13468,PG0530,2
13470,PG0530,2
13471,PG0530,3
13472,PG0530,4
13476,PG0530,6
13477,PG0530,3
13482,PG0530,5
13483,PG0530,5
13485,PG0530,5
13486,PG0530,2
13487,PG0530,3
13488,PG0530,2
13491,PG0530,7
13492,PG0530,4
13494,PG0530,1
13497,PG0530,2
13501,PG0530,5
13502,PG0530,3
13503,PG0305,5
13505,PG0305,2
13506,PG0305,3
13509,PG0305,1
13510,PG0305,6
13521,PG0305,2
13522,PG0305,2
13523,PG0305,3
13524,PG0305,3
13526,PG0305,2
13529,PG0305,8
13531,PG0305,3
13532,PG0305,5
13533,PG0305,3
13534,PG0305,3
13535,PG0305,3
13537,PG0305,3
13538,PG0305,5
13539,PG0305,2
13540,PG0305,166
13541,PG0305,5
13542,PG0305,2
13543,PG0305,2
13545,PG0305,2
13546,PG0305,1
13549,PG0305,2
13556,PG0305,4
13557,PG0305,5
13558,PG0305,2
13562,PG0305,4
13563,PG0305,4
13567,PG0564,2
13569,PG0563,5
13573,PG0563,1
13575,PG0564,4
13576,PG0563,3
13577,PG0564,4
13578,PG0564,2
13579,PG0563,2
13581,PG0563,1
13582,PG0564,2
13583,PG0563,3
13585,PG0563,5
13587,PG0564,1
13589,PG0564,1
13590,PG0563,1
13593,PG0564,4
13595,PG0563,4
13596,PG0563,3
13597,PG0564,2
13601,PG0563,2
13602,PG0563,5
13604,PG0564,3
13605,PG0564,3
13607,PG0564,3
13608,PG0563,2
13611,PG0564,4
13612,PG0563,5
13613,PG0564,4
13614,PG0563,1
13615,PG0564,3
13616,PG0563,2
13617,PG0563,2
13619,PG0563,3
13620,PG0564,2
13623,PG0564,1
13627,PG0564,2
13628,PG0563,4
13631,PG0563,3
13632,PG0563,2
13633,PG0564,4
13634,PG0564,4
13637,PG0563,4
13639,PG0564,2
13640,PG0563,3
13641,PG0564,4
13642,PG0564,4
13645,PG0564,254
13646,PG0563,3
13654,PG0564,2
13658,PG0563,2
13661,PG0564,2
13664,PG0563,4
13665,PG0564,4
13668,PG0564,194
13669,PG0563,3
13670,PG0563,1
13672,PG0564,6
13673,PG0563,1
13677,PG0564,5
13679,PG0564,6
13686,PG0567,3
13687,PG0567,5
13689,PG0567,2
13692,PG0567,4
13694,PG0567,3
13696,PG0567,176
13698,PG0567,6
13700,PG0567,1
13701,PG0567,1
13705,PG0567,5
13707,PG0567,3
13708,PG0567,4
13711,PG0567,2
13714,PG0567,3
13715,PG0567,1
13716,PG0567,1
13717,PG0567,1
13723,PG0567,3
13728,PG0567,5
13729,PG0567,170
13731,PG0567,1
13732,PG0567,2
13734,PG0567,2
13736,PG0567,3
13738,PG0567,8
13739,PG0567,5
13740,PG0567,1
13742,PG0567,3
13746,PG0567,6
13747,PG0148,3
13748,PG0148,2
13753,PG0148,5
13757,PG0148,2
13763,PG0148,4
13765,PG0148,5
13766,PG0148,6
13768,PG0148,4
13769,PG0148,4
13770,PG0148,6
13772,PG0148,5
13773,PG0148,3
13774,PG0148,3
13775,PG0148,1
13776,PG0148,2
13777,PG0148,4
13778,PG0148,222
13786,PG0148,156
13788,PG0148,4
13790,PG0148,7
13793,PG0148,2
13796,PG0148,1
13797,PG0148,2
13798,PG0148,1
13800,PG0148,226
13802,PG0148,2
13804,PG0148,3
13806,PG0148,1
13807,PG0148,5
13811,PG0218,2
13812,PG0218,6
13813,PG0218,6
13814,PG0218,3
13815,PG0218,3
13816,PG0218,5
13818,PG0218,2
13819,PG0218,3
13824,PG0218,2
13832,PG0548,3
13835,PG0548,2
13836,PG0548,2
13840,PG0548,6
13842,PG0548,7
13843,PG0548,3
13845,PG0548,6
13847,PG0548,2
13851,PG0548,2
13853,PG0548,3
13854,PG0548,5
13855,PG0548,5
13856,PG0548,2
13857,PG0548,4
13859,PG0548,1
13862,PG0548,2
13863,PG0548,3
13867,PG0548,5
13869,PG0548,2
13871,PG0548,4
13874,PG0548,2
13875,PG0548,3
13876,PG0548,4
13877,PG0548,2
13878,PG0548,1
13879,PG0548,2
13882,PG0548,2
13883,PG0548,4
13884,PG0548,4
13885,PG0548,2
13887,PG0206,2
13889,PG0207,5
13891,PG0207,4
13894,PG0206,4
13895,PG0207,4
13896,PG0206,4
13909,PG0206,6
13910,PG0207,1
13911,PG0207,5
13912,PG0206,3
13913,PG0206,3
13917,PG0206,4
13921,PG0206,8
13922,PG0207,5
13924,PG0207,199
13928,PG0206,3
13931,PG0206,2
13932,PG0207,1
13936,PG0207,5
13937,PG0206,2
13939,PG0206,3
13941,PG0207,2
13943,PG0206,3
13944,PG0207,4
13946,PG0206,1
13947,PG0206,4
13948,PG0207,3
13951,PG0207,4
13952,PG0206,1
13956,PG0206,4
13958,PG0207,1
13960,PG0207,1
13961,PG0206,1
13962,PG0207,3
13964,PG0207,4
13965,PG0206,5
13966,PG0207,2
13968,PG0207,2
13970,PG0207,1
13971,PG0206,3
13972,PG0207,5
13977,PG0207,2
13979,PG0206,2
13985,PG0207,3
13986,PG0206,3
13987,PG0207,4
13988,PG0206,2
13989,PG0207,7
13990,PG0207,1
13992,PG0207,219
13993,PG0206,5
13995,PG0207,2
13997,PG0207,2
13999,PG0206,181
14002,PG0207,1
14003,PG0206,2
14005,PG0206,2
14006,PG0206,4
14007,PG0207,5
14010,PG0623,3
14013,PG0623,1
14016,PG0623,4
14017,PG0623,5
14018,PG0623,4
14019,PG0623,3
14021,PG0623,3
14022,PG0623,1
14024,PG0623,3
14028,PG0626,186
14030,PG0625,3
14032,PG0626,3
14033,PG0626,2
14034,PG0625,4
14035,PG0625,1
14036,PG0626,3
14037,PG0625,8
14051,PG0625,3
14052,PG0626,3
14053,PG0626,2
14054,PG0625,3
14058,PG0626,5
14059,PG0625,2
14060,PG0625,4
14061,PG0626,3
14062,PG0625,1
14063,PG0626,4
14064,PG0626,3
14070,PG0625,3
14071,PG0626,3
14072,PG0625,212
14073,PG0626,3
14075,PG0626,1
14076,PG0625,1
14077,PG0625,4
14078,PG0625,5
14079,PG0626,4
14081,PG0626,7
14083,PG0626,207
14092,PG0626,2
14093,PG0625,2
14096,PG0625,243
14099,PG0626,2
14102,PG0626,149
14103,PG0626,3
14104,PG0625,2
14105,PG0626,3
14106,PG0625,3
14112,PG0625,5
14113,PG0626,2
14114,PG0626,7
14115,PG0625,7
14119,PG0625,1
14120,PG0625,3
14122,PG0625,3
14123,PG0626,1
14125,PG0625,4
14126,PG0626,3
14127,PG0626,5
14128,PG0625,4
14131,PG0625,5
14132,PG0626,4
14134,PG0625,5
14138,PG0626,3
14139,PG0625,5
14144,PG0626,1
14147,PG0625,6
14148,PG0625,3
14149,PG0689,4
14150,PG0689,2
14152,PG0689,190
14153,PG0689,4
14155,PG0689,3
14156,PG0689,3
14158,PG0689,203
14159,PG0689,5
14160,PG0689,3
14166,PG0689,3
14170,PG0689,5
14172,PG0689,140
14174,PG0689,153
14179,PG0689,6
14181,PG0689,3
14182,PG0689,4
14183,PG0689,3
14185,PG0689,1
14187,PG0689,5
14188,PG0689,6
14191,PG0689,2
14192,PG0689,3
14193,PG0689,3
14194,PG0689,4
14196,PG0689,4
14199,PG0689,5
14201,PG0689,180
14204,PG0689,2
14207,PG0689,1
14208,PG0689,3
14213,PG0021,2
14214,PG0021,3
14215,PG0021,4
14219,PG0021,4
14220,PG0021,6
14221,PG0021,2
14222,PG0021,3
14227,PG0021,190
14229,PG0021,5
14232,PG0021,3
14233,PG0021,4
14235,PG0021,168
14236,PG0021,4
14238,PG0021,3
14241,PG0021,3
14242,PG0021,4
14243,PG0021,3
14246,PG0021,3
14247,PG0021,2
14248,PG0021,1
14250,PG0021,1
14251,PG0021,2
14252,PG0021,167
14253,PG0021,4
14255,PG0021,2
14256,PG0021,3
14260,PG0021,2
14262,PG0021,3
14268,PG0021,2
14272,PG0653,4
14273,PG0653,2
14275,PG0653,2
14280,PG0653,6
14281,PG0653,5
14285,PG0653,2
14286,PG0653,4
14287,PG0653,3
14288,PG0653,6
14290,PG0653,4
14291,PG0653,9
14292,PG0653,3
14293,PG0653,4
14294,PG0653,6
14296,PG0653,4
14297,PG0653,5
14299,PG0653,4
14302,PG0653,1
14305,PG0653,5
14307,PG0653,4
14311,PG0653,4
14313,PG0653,2
14318,PG0653,3
14319,PG0653,3
14322,PG0653,7
14323,PG0653,1
14329,PG0653,3
14330,PG0653,4
14331,PG0653,4
14332,PG0351,2
14333,PG0351,3
14334,PG0352,4
14339,PG0351,4
14340,PG0352,1
14341,PG0351,4
14342,PG0352,3
14345,PG0352,2
14346,PG0351,2
14352,PG0352,3
14353,PG0351,3
14356,PG0352,5
14357,PG0351,2
14358,PG0352,212
14359,PG0351,3
14370,PG0352,4
14371,PG0351,3
14374,PG0352,6
14375,PG0351,1
14376,PG0351,3
14377,PG0352,2
14378,PG0352,5
14379,PG0351,4
14380,PG0351,3
14381,PG0352,1
14383,PG0352,3
14385,PG0351,219
14388,PG0351,2
14389,PG0352,2
14392,PG0352,2
14393,PG0351,2
14394,PG0351,3
14398,PG0351,3
14399,PG0352,3
14404,PG0351,4
14405,PG0351,3
14406,PG0352,3
14407,PG0352,1
14410,PG0352,4
14411,PG0351,1
14415,PG0352,10
14416,PG0351,2
14417,PG0352,3
14418,PG0351,1
